馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,イグニススピリタス,牝2,柴田大,美浦・田中剛,,61.6,10,,,,486(0),,,,,,,パイロ,Invincible Spirit,,
2,1,ジュリスタ,牝2,吉田豊,美浦・稲垣,,41.7,8,,,,470(0),,,,,,,フォーウィールドライブ,ネオユニヴァース,,
3,2,アメリカンビヨンド,牡2,田口,栗東・藤原,,1.9,1,,,,518(0),,,,,,,McKinzie,Harlan's Holiday,,
4,2,マーゴットオービス,牡2,伊藤,美浦・伊坂,,102.9,13,,,,468(0),,,,,,,タワーオブロンドン,ダンカーク,,
5,3,ハーレムシャフル,牡2,北村宏,美浦・勢司,,35.2,7,,,,440(0),,,,,,,ダノンレジェンド,ブライアンズタイム,,
6,3,ニッシンゲッポ,牝2,木幡育,美浦・金成,,50.0,9,,,,428(0),,,,,,,フォーウィールドライブ,ネオユニヴァース,,
7,4,ヘイケ,牡2,石田,美浦・尾形,,63.6,11,,,,500(0),,,,,,,ドレフォン,ディープブリランテ,,
8,4,ブレードダンシング,牡2,野中,美浦・岩戸,,68.3,12,,,,442(0),,,,,,,サトノアラジン,フレンチデピュティ,,
9,5,ライズトゥザトップ,牝2,木幡巧,美浦・牧,,6.2,2,,,,488(0),,,,,,,パイロ,クロフネ,,
10,5,コトリノサエズリ,牝2,石川,栗東・小崎,,18.1,6,,,,478(0),,,,,,,パイロ,ゴールドアリュール,,
11,6,スナッピードレッサ,牡2,嶋田,美浦・大竹,,6.7,4,,,,484(0),,,,,,,Union Rags,Smart Strike,,
12,6,キャプティバ,牡2,岩部,美浦・佐藤吉,,297.2,16,,,,486(0),,,,,,,ビーチパトロール,ゴールドアリュール,,
13,7,ヒソカ,牡2,西村太,美浦・杉浦,,166.9,14,,,,468(0),,,,,,,バトルプラン,ネオユニヴァース,,
14,7,ウフドゥウフ,牡2,田辺,美浦・上原博,,6.6,3,,,,486(0),,,,,,,エピファネイア,Alphabet Soup,,
15,8,ブルーカミング,牡2,内田博,栗東・牧浦,,11.8,5,,,,474(0),,,,,,,ロジャーバローズ,アグネスタキオン,,
16,8,フェスティヴレッツ,牝2,的場,美浦・田島,,257.4,15,,,,466(0),,,,,,,ルヴァンスレーヴ,タニノギムレット,,
