馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オオバンブルマイ,牡5,Ａルメ,栗東・吉村,差し,14.0,5,12,,34.5,458(-6),京都,97,中13週,Y,,3,ディスクリートキャット,ディープインパクト,
2,1,ドナベティ,牝4,田口,栗東・矢作,差し,209.0,17,18,,38.3,440(+12),東京,91,中12週,Y,,3,リアルスティール,Malibu Moon,
3,2,フルメタルボディー B,セ5,国分優,栗東・清水久,先行,33.2,10,1,,34.3,506(+2),中京,27,中3週,Y,,3,マインドユアビスケッツ,ダンスインザダーク,
4,2,シュバルツカイザー,セ7,岩田康,美浦・大竹,差し,36.4,11,7,,35.2,506(+2),中京,48,中6週,Y,,3,Dark Angel,Nashwan,
5,3,トゥラヴェスーラ,牡1,池添,栗東・高橋康,差し,24.9,9,7,,33.8,494(+10),京都,63,中8週,Y,,3,ドリームジャーニー,アドマイヤコジーン,
6,3,アサカラキング,牡5,斎藤,美浦・斎藤誠,,4.5,2,9,,34.8,526(+2),京都,63,中8週,Y,,3,キズナ,キングヘイロー,
7,4,ブーケファロス,牡5,富田,美浦・清水英,差し,386.1,18,11,,33.9,450(0),中京,41,中5週,Y,,3,ビッグアーサー,ダンディコマンド,
8,4,フォーチュンタイム,牡4,岩田望,栗東・吉岡,差し,3.4,1,1,,34.2,512(+12),京都,69,中9週,Y,,3,グレーターロンドン,ブライアンズタイム,
9,5,ヴァトレニ,セ7,酒井,栗東・長谷川,先行,114.7,15,9,,13.5,458(+2),中京,42,中5週,Y,,3,グラスワンダー,サンデーサイレンス,
10,5,スズハローム,牡5,吉村,栗東・牧田,差し,17.4,6,6,,33.5,466(+14),中山,83,中11週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
11,6,アグリ,牡6,吉田隼,栗東・杉山晴,差し,20.6,8,8,,33.5,502(+2),京都,90,中12週,Y,,3,カラヴァッジオ,War Front,
12,6,モズメイメイ,牝5,松若,栗東・音無,差し,65.3,14,15,,33.8,468(-6),京都,63,中8週,Y,,3,リアルインパクト,Frankel,
13,7,ソーダズリング,牝5,浜中,栗東・音無,差し,4.9,3,6,,33.6,472(-6),京都,63,中8週,Y,,3,ハーツクライ,シンボリクリスエス,
14,7,ジャングロ,牡6,横山典,栗東・森秀,先行,158.5,16,11,,34.6,482(0),京都,20,中2週,Y,,3,More Than Ready,Broad Brush,
15,7,ダノンスコーピオン,牡6,和田竜,栗東・福永,差し,58.0,13,10,,33.9,466(-2),京都,63,中8週,Y,,3,ロードカナロア,Sligo Bay,
16,8,カンチェンジュンガ,牡5,,栗東・庄野,差し,18.6,7,7,,33.1,496(+12),京都,90,中12週,Y,,3,ビッグアーサー,ノヴェリスト,
17,8,ダノンマッキンリー,牡4,北村友,栗東・藤原,差し,7.3,4,11,,34.0,476(+4),京都,63,中8週,Y,,3,モーリス,Holy Roman Emperor,
18,8,セッション,牡5,Ｍデム,栗東・斉藤崇,先行,54.4,12,14,,35.5,532(0),京都,7,連闘,Y,,3,シルバーステート,Dubawi,
