馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サノノワンダー,牡3,田口,美浦・栗田,差し,32.9,6,4,,36.0,532(+12),東京,64,中8週,Y,,3,ヘニーヒューズ,キングヘイロー,,
2,1,アートコレクション,牡3,角田和,栗東・角田,先行,62.9,9,,,0.0,488(+8),京都,70,中9週,Y,,2,パイロ,ヴィクトワールピサ,,
3,2,ケイアイマハナ,牡3,菱田,栗東・村山,先行,182.2,15,11,2歳1勝クラス,41.4,490(-2),中山,35,中4週,Y,,3,ダノンレジェンド,クロフネ,,B
4,2,フェニーチェドーロ,牝3,,栗東・宮本,差し,104.6,13,6,2歳1勝クラス,36.9,448(-4),京都,35,中4週,Y,,3,ナダル,ブライアンズタイム,,
5,3,スカイブルー,牡3,西村淳,栗東・杉山晴,,15.7,4,5,,40.4,514(+6),京都,84,中11週,Y,,3,エピファネイア,サクラバクシンオー,,
6,3,テーオーエルビス,牡3,鮫島駿,栗東・高柳大,,2.2,1,3,,36.9,504(+8),東京,50,中6週,Y,,3,Volatile,Curlin,,
7,4,ピエマンソン,牡3,池添,栗東・平田,先行,21.2,5,1,2歳未勝利,38.4,472(+4),京都,57,中7週,Y,,2,ジャスタウェイ,エンパイアメーカー,,
8,4,トウタツ,牡3,,栗東・大根田,差し,34.8,7,1,2歳新馬,38.0,498(-8),京都,22,中2週,Y,,1,ダノンレジェンド,シャンハイボビー,,
9,5,ヘニーガイスト,牡3,坂井,美浦・加藤征,先行,2.6,2,1,2歳新馬,35.1,514(0),東京,50,中6週,Y,,1,ヘニーヒューズ,ダイワメジャー,,
10,5,カペルブリュッケ,牡3,高杉,栗東・浜田,差し,74.0,11,1,2歳未勝利,38.0,462(+6),中京,29,中3週,Y,,3,ドレフォン,ノヴェリスト,,
11,6,マテンロウコマンド,牡3,松山,栗東・長谷川,先行,36.0,8,1,2歳未勝利,38.2,512(+16),京都,70,中9週,Y,,3,ドレフォン,キングヘイロー,,
12,6,ユウトザユウト,牡3,川田,栗東・小崎,先行,6.3,3,2,,36.9,506(+2),中京,28,中3週,Y,,3,Preservationist,Officer,,
13,7,シャドウキャッスル,牡3,北村友,栗東・藤原,先行,76.4,12,6,,37.4,476(+20),東京,64,中8週,Y,,3,イスラボニータ,Zensational,,
14,7,フェスタリア,牡3,荻野極,美浦・矢野,差し,135.8,14,1,2歳未勝利,37.3,442(-12),中山,28,中3週,Y,,2,ゴールドドリーム,Cherokee Run,,
15,8,ダイシンリンク,牡3,川端,栗東・森秀,差し,229.4,16,1,2歳未勝利,37.6,446(-12),京都,15,中1週,Y,,3,モーニン,フレンチデピュティ,,
16,8,ミッドナイトゲイル,牝3,永島,栗東・小栗,,73.5,10,7,,40.1,476(+14),京都,84,中11週,Y,,3,ドレフォン,ロードカナロア,,
