馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バセリーナ,牡3,石橋脩,美浦・松山,差し,74.7,11,1,3歳以上1勝クラス,35.0,470(+6),福島,36,中4週,Y,,3,ウインブライト,シンボリクリスエス,
2,2,ワザモノ,牡7,団野,美浦・尾関,差し,56.0,10,7,3歳以上2勝クラス,33.9,506(+4),東京,28,中3週,Y,,3,マツリダゴッホ,ショウナンカンプ,
3,3,ダンツファイター,牡3,佐々木,美浦・蛯名正,,12.5,6,3,,36.2,562(+6),東京,42,中5週,Y,,3,ニューイヤーズデイ,ジャイアントレッカー,
4,4,ヤマニンガラッシア,牡8,菅原明,美浦・辻,先行,44.7,9,8,,36.5,454(0),福島,161,中22週,Y,,3,ディープインパクト,タイキシャトル,
5,5,ナムララジベラ,牝5,小林脩,美浦・石栗,差し,168.2,12,6,,34.8,478(-10),函館,148,中20週,Y,,3,リアルスティール,Kingmambo,
6,5,ヤマニンアドホック,牡4,石川,美浦・辻,先行,10.1,5,3,,33.9,460(+6),中山,90,中12週,Y,,3,ノヴェリスト,ダイワメジャー,
7,6,タッチアンドムーブ,牡4,荻野極,美浦・栗田,差し,18.8,8,7,,33.9,454(-2),中山,77,中10週,Y,,3,ハービンジャー,スペシャルウィーク,
8,6,ソルトブリーズ,牡4,松岡,美浦・田中剛,差し,10.1,4,5,3歳以上2勝クラス,33.7,464(+2),東京,28,中3週,Y,,3,アドマイヤムーン,Street Cry,
9,7,レディーミコノス,牝3,岩田望,栗東・寺島,先行,2.2,1,2,,33.4,468(0),京都,62,中8週,Y,,3,Le Havre,Motivator,
10,7,ドゥカート,牡3,戸崎圭,美浦・宮田,差し,4.6,2,2,,34.4,486(+12),中山,77,中10週,Y,,3,レイデオロ,ステイゴールド,
11,8,フナデ,牡4,丹内,美浦・嘉藤,先行,17.1,7,,,,466(+8),中山,99,中13週,Y,,3,ゴールドシップ,ディープインパクト,
12,8,イガッチ,牡3,Ｍデム,栗東・笹田,先行,7.0,3,1,3歳以上1勝クラス,34.8,476(0),福島,20,中2週,Y,,3,リアルスティール,キングカメハメハ,
