馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ガロンヌ B,牡4,横山和,栗東・上村,差し,21.6,8,8,,35.4,468(+2),新潟,84,中11週,Y,,3,モーリス,ハーツクライ,
2,1,メイショウシンタケ,牡7,池添,栗東・千田,追込,52.0,16,6,,33.6,482(-6),京都,14,中1週,Y,,3,ワールドエース,アドマイヤコジーン,
3,2,アクートゥス,牡5,西塚,栗東・藤原,差し,18.2,7,14,,35.1,462(-2),東京,21,中2週,Y,,3,ルーラーシップ,ディープインパクト,
4,2,スカイロケット,牡5,内田博,栗東・須貝,差し,87.3,18,7,,34.7,434(0),新潟,84,中11週,Y,,3,ジャスタウェイ,Royal Applause,
5,3,セントメモリーズ,牝4,佐々木,美浦・斎藤誠,差し,26.9,12,14,,35.7,486(+2),中京,238,中33週,Y,Y,3,エピファネイア,ネオユニヴァース,
6,3,ウイングレイテスト B,牡8,松岡,美浦・畠山,先行,16.8,6,10,,34.2,512(+12),阪神,70,中9週,Y,,3,スクリーンヒーロー,サクラユタカオー,
7,4,シュタールヴィント B,牡5,小崎,栗東・矢作,差し,6.2,2,5,,33.2,448(+2),京都,34,中4週,Y,,3,ロードカナロア,ディープインパクト,
8,4,メイショウチタン B,牡8,吉田豊,栗東・本田,,22.6,10,18,,38.8,476(-6),東京,190,中26週,Y,Y,3,ロードカナロア,マイネルラヴ,
9,5,ナムラアトム B,牡4,菅原明,栗東・長谷川,差し,22.4,9,6,,34.0,482(-14),札幌,98,中13週,Y,,3,リアルインパクト,Storm Cat,
10,5,カリボール B,牡9,杉原,栗東・西村,差し,47.4,15,9,,34.3,498(-6),京都,43,中5週,Y,,3,ジャスタウェイ,サクラバクシンオー,
11,6,ゴールデンシロップ,牡7,木幡巧,美浦・鈴木慎,差し,74.4,17,18,,34.9,540(+2),新潟,112,中15週,Y,,3,Havana Gold,Mr. Greeley,
12,6,ベガリス,牝5,藤懸,栗東・高橋忠,先行,13.7,5,11,,34.3,432(-12),京都,43,中5週,Y,,3,モーリス,キングカメハメハ,
13,7,レッドシュヴェルト,牡5,プーシ,美浦・尾関,差し,6.7,4,1,,32.8,476(+8),東京,43,中5週,Y,,3,レッドファルクス,Grand Slam,
14,7,ラケマーダ,牡5,マーカ,栗東・千田,差し,26.8,11,14,,35.1,506(-6),京都,14,中1週,Y,,3,アメリカンペイトリオット,アドマイヤムーン,
15,7,レッドモンレーヴ,牡6,酒井,美浦・蛯名正,追込,6.3,3,9,,33.0,510(-2),京都,34,中4週,Y,,3,ロードカナロア,ディープインパクト,
16,8,フォーチュンタイム,牡4,団野,栗東・吉岡,差し,3.8,1,9,,33.4,514(+12),新潟,112,中15週,Y,,3,グレーターロンドン,ブライアンズタイム,
17,8,グレイイングリーン,牡7,吉村,栗東・池江,差し,32.5,14,13,,33.3,492(-12),京都,34,中4週,Y,,3,ディープインパクト,Closing Argument,
18,8,レイベリング,牡5,三浦,美浦・鹿戸,先行,28.3,13,12,,34.6,484(0),東京,29,中3週,Y,,3,Frankel,Docksider,
