コーナー,通過順
1コーナー,"6,2-4-9(3,10)-7(8,11)-5-1"
2コーナー,"(*2,6)=4,9,10-3-(8,7)11-5-1"
3コーナー,"(2,*6)(9,11)(4,10,5)(3,7,1)-8"
4コーナー,"(*9,11)(4,6)(2,10,7)5(3,1)-8"
