馬番,枠番,馬名,性齢,斤量,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミアルーチェ,牝3,51.0,小林美,美浦・加藤士,差し,7.9,3,13,3歳以上1勝クラス,39.7,490(+10),東京,104,中14週,Y,,3,ルーラーシップ,マリエンバード,,B
2,2,ストーリーオブラブ,牝3,53.0,江田照,美浦・小野,,2.1,1,2,3歳以上1勝クラス,38.0,444(+4),中山,20,中2週,Y,,3,マジェスティックウォリアー,チーフベアハート,,
3,3,ノーブルクラウド,牝3,53.0,,美浦・久保田,先行,8.8,4,14,,33.5,464(-2),新潟,55,中7週,Y,,3,カレンブラックヒル,クロフネ,,
4,4,サラサチャチャチャ,牝3,53.0,丹内,美浦・田中剛,先行,2.7,2,1,3歳未勝利,37.3,464(-2),函館,77,中10週,Y,,3,ダノンスマッシュ,High Yield,,
5,5,キューティリップ,牝4,56.0,武藤,美浦・戸田,差し,14.8,6,8,,33.3,448(-2),新潟,55,中7週,Y,,3,リアルスティール,Mamool,,
6,6,ベルフィーヌ,牝5,56.0,丸田,美浦・堀内,追込,60.4,7,12,3歳以上1勝クラス,40.7,524(+10),福島,83,中11週,Y,,3,マインドユアビスケッツ,ハーツクライ,,
7,7,リュミナーズ,牝4,55.0,長浜,美浦・堀内,差し,10.4,5,4,3歳以上1勝クラス,37.0,458(-6),札幌,21,中2週,Y,,3,ルヴァンスレーヴ,エンパイアメーカー,,B
