馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ユイノオトコヤマ,牡4,木幡初,美浦・深山,差し,82.9,10,8,障害4歳以上未勝利,13.5,470(-10),小倉,14,中1週,Y,,3,メイショウサムソン,エイシンフラッシュ,,
2,2,サンライズプルート,牡4,和田竜,栗東・音無,先行,1.7,1,2,4歳以上1勝クラス,35.2,476(+2),京都,29,中3週,Y,,3,リオンディーズ,ディープインパクト,,
3,3,レガーミ,牝5,酒井,栗東・木原,差し,242.1,11,11,4歳以上1勝クラス,35.8,528(+6),小倉,22,中2週,Y,,3,ハーツクライ,Galileo,,B
4,4,メイショウタクボク,牡4,Ｍデム,栗東・高橋亮,差し,15.2,7,1,西宮えべっ,39.1,456(-5),園田,68,中9週,,,0,モーリス,Scat Daddy,,
5,5,エンタングルメント,牝5,横山典,栗東・昆,先行,7.3,3,10,3歳以上1勝クラス,38.7,508(+4),札幌,168,中23週,Y,,3,Shamardal,ディクタット,,
6,6,ヨウシタンレイ,牝4,今村,栗東・松永昌,追込,70.2,9,16,4歳以上1勝クラス,35.9,468(+8),小倉,22,中2週,Y,,3,サトノアラジン,ファンタスティックライト,,
7,6,エレアイム,牝5,角田河,栗東・奥村豊,先行,51.7,8,7,4歳以上1勝クラス,37.9,490(+4),小倉,22,中2週,Y,,3,ルーラーシップ,フレンチデピュティ,,B
8,7,ドリアード,牝6,田口,栗東・佐々木,先行,9.1,4,6,3歳以上1勝クラス,34.6,480(+6),中京,63,中8週,Y,,3,キズナ,ワイルドラッシュ,,
9,7,アランヴェリテ,セ5,池添,栗東・中竹,,10.8,5,8,3歳以上1勝クラス,36.4,482(-4),京都,91,中12週,Y,,3,キズナ,Cozzene,,
10,8,サスケ,牡4,岩田康,栗東・西村,差し,6.6,2,15,,38.6,476(-2),小倉,22,中2週,Y,,3,エピファネイア,Whipper,,
11,8,ダークブロンド,牝4,Ａルメ,栗東・高橋亮,差し,11.1,6,4,4歳以上1勝クラス,35.2,418(-4),京都,29,中3週,Y,,3,ハービンジャー,アドマイヤベガ,,
