券種,組み合わせ,配当,人気
単勝,17,460,1
複勝,17,230,3
複勝,16,300,4
複勝,11,300,5
枠連,8-8,1200,5
馬連,16-17,1710,3
ワイド,16-17,770,4
ワイド,11-17,1000,6
ワイド,11-16,1510,17
馬単,17-16,2990,3
3連複,11-16-17,6160,11
3連単,17-16-11,26150,35
