券種,組み合わせ,配当,人気
単勝,7,1380,7
複勝,7,410,7
複勝,10,200,3
複勝,9,2560,10
枠連,7-8,1250,5
馬連,7-10,4150,19
ワイド,7-10,1230,17
ワイド,7-9,12800,43
ワイド,9-10,6660,38
馬単,7-10,9320,39
3連複,7-9-10,82320,100
3連単,7-10-9,455630,546
