馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ティートラップ,牡7,上野,美浦・伊藤伸,逃げ,47.2,9,12,,13.9,474(+8),小倉,84,中11週,Y,,3,シニスターミニスター,スズカマンボ,,
2,2,サペラヴィ,牡7,大江圭,美浦・南田,先行,8.6,4,10,,36.5,486(-8),東京,84,中11週,Y,,3,ローズキングダム,マンハッタンカフェ,,
3,3,パーカッション,セ5,石神深,美浦・田中博,逃げ,3.3,2,1,障害4歳以上未勝利,13.2,534(-8),小倉,104,中14週,Y,,3,イスラボニータ,ウォーエンブレム,,
4,4,ヴィジュネル,牡6,中村,栗東・渡辺,,2.5,1,2,,12.9,486(0),福島,21,中2週,Y,,3,マクフィ,サンデーサイレンス,,
5,5,オシリスブレイン,牡7,五十嵐,美浦・田村,逃げ,22.4,7,,,0.0,506(+2),小倉,98,中13週,Y,,3,バゴ,キングヘイロー,,
6,6,パトリック,牡8,森一,栗東・岡田,先行,14.4,6,7,,13.6,480(+6),小倉,77,中10週,Y,,3,ワークフォース,ディープインパクト,,
7,6,カイザーバローズ,牡6,小牧加,栗東・音無,逃げ,5.6,3,1,障害4歳以上未勝利,13.4,460(+4),小倉,62,中8週,Y,,3,ディープインパクト,Storm Cat,,
8,7,ベストインクラス,牡6,金子,美浦・伊藤伸,差し,37.8,8,8,,13.3,498(-4),新潟,189,中26週,Y,Y,3,リヤンドファミユ,サクラバクシンオー,,
9,7,ブリヨンカズマ,牡5,,美浦・高橋文,先行,12.1,5,2,,13.4,520(-2),小倉,56,中7週,Y,,3,クロフネ,ルーラーシップ,,
10,8,スーパーフェイバー,牡6,小野寺,栗東・西園翔,先行,50.3,10,12,,13.6,502(-2),小倉,70,中9週,Y,,3,Super Saver,My Golden Song,,B
11,8,ヒストリアノワール,セ6,坂口,美浦・嘉藤,差し,111.4,11,9,,13.1,438(-2),福島,21,中2週,Y,,3,エイシンフラッシュ,ダイワメジャー,,
