馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミライショウグン,牡2,舟山,栗東・前川,,54.8,9,,,,500(0),,,,,,,カデナ,Kitten's Joy,,
2,2,マサノブルスカイ,牡2,和田陽,栗東・藤野,,75.3,11,,,,470(0),,,,,,,エピファネイア,ヴィクトワールピサ,,
3,3,アイアムツヨスギル,牡2,池添,美浦・奥平,,12.9,4,,,,450(0),,,,,,,ロードカナロア,ハービンジャー,,
4,4,グリームウッド,牡2,横山琉,美浦・手塚徳,,68.7,10,,,,470(0),,,,,,,ヤングマンパワー,エイシンフラッシュ,,
5,5,リアンディール,牝2,佐々木,美浦・秋本,,13.3,5,,,,438(0),,,,,,,バゴ,ステイゴールド,,
6,5,ネージュエトワール,牝2,,美浦・新開,,42.0,8,,,,436(0),,,,,,,ベストウォーリア,ハーツクライ,,
7,6,シャイニーヒーロー,牡2,大久保,美浦・畠山,,211.3,12,,,,442(0),,,,,,,サトノアラジン,ロックオブジブラルタル,,
8,6,レッドマスキュラー,牡2,横山和,美浦・黒岩,,3.0,2,,,,474(0),,,,,,,キズナ,Mucho Macho Man,,
9,7,ハヤブサカツオー,牡2,吉田隼,栗東・岡田,,16.6,6,,,,520(0),,,,,,,サートゥルナーリア,ハービンジャー,,
10,7,レッドディーヴァ,牝2,小沢,栗東・小椋,,41.4,7,,,,442(0),,,,,,,サトノダイヤモンド,ロードカナロア,,
11,8,レジームチェンジ,牡2,横山武,美浦・鹿戸,,2.3,1,,,,496(0),,,,,,,ルーラーシップ,ダイワメジャー,,
12,8,シティオブドリーム,牝2,横山典,栗東・昆,,5.6,3,,,,506(0),,,,,,,コントレイル,Street Cry,,
