着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,バレンタインガール,牝4,56.0,内田博,2:23.3,,5,15.1,34.0,美浦古賀,484(+2)
2,1,1,アロンズロッド,牡3,56.0,ルメー,2:23.3,アタマ,1,1.9,34.2,美浦国枝,492(+4)
3,4,4,ジュンツバメガエシ,牡5,58.0,Cデム,2:23.6,2,2,4.3,34.6,栗東友道,512(+6)
4,5,5,エコロレイズ,牡4,58.0,菅原明,2:23.8,1,7,35.6,34.6,美浦岩戸,506(+4)
5,7,10,イクリール,牡4,58.0,原,2:24.1,1.3/4,4,6.6,35.4,美浦青木,520(+18)
6,8,12,ワイズゴールド,牝5,56.0,菅原隆,2:24.1,ハナ,12,531.7,34.7,美浦蛯名利,430(-4)
7,2,2,アヴニールドブリエ,セ5,58.0,池添,2:24.4,2,9,94.2,35.2,美浦大和田,506(-4)
8,8,11,パッションリッチ,牡3,56.0,マーカ,2:24.5,1/2,3,5.8,35.8,美浦久保田,488(+2)
9,7,9,エーオーキング,牡3,56.0,佐々木,2:24.8,1.3/4,10,106.9,35.8,美浦久保田,452(0)
10,6,7,オウケンボルト,牡6,58.0,吉田豊,2:25.1,2,8,87.1,36.2,美浦土田,458(-2)
11,6,8,サンカシグレ,牡3,56.0,津村,2:25.3,1,6,16.9,36.5,美浦粕谷,470(+2)
12,3,3,オウケンヴィーナス,牝4,56.0,木幡育,2:26.6,8,11,425.3,36.2,美浦松永康,406(+2)
