着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,カイザーメランジェ,牡8,55.0,菊沢,0:57.3,,13,24.4,34.0,美浦中野,488(+14)
2,1,2,ファイアダンサー,牝5,52.0,丹内,0:57.4,3/4,12,24.3,33.4,美浦鈴木慎,464(+2)
3,4,8,シンシティ,牝6,54.0,富田,0:57.4,ハナ,6,15.3,34.8,栗東木原,484(+6)
4,5,10,ジャスパージャック,牡7,57.0,松本,0:57.7,1.3/4,14,29.8,34.7,栗東森秀,540(-4)
5,8,18,レジェーロ,牝6,54.0,丸山,0:57.8,クビ,8,16.6,34.8,栗東西村,428(+2)
6,1,1,ロードベイリーフ,牡6,56.0,佐々木,0:57.8,アタマ,11,23.0,33.7,栗東森田,488(+2)
7,8,17,クムシラコ,牡5,52.0,江田照,0:57.8,クビ,5,15.0,34.1,美浦石毛,476(+2)
8,7,13,サトノファビュラス,牝6,54.0,丸田,0:58.0,1,4,9.4,34.6,美浦宗像,436(-2)
9,4,7,マイヨアポア,牝5,53.0,津村,0:58.1,1/2,2,5.8,34.1,美浦和田郎,482(+4)
10,6,12,チェリーブリーズ,牝6,49.0,西村太,0:58.1,クビ,15,40.5,34.4,美浦堀内,500(+10)
11,3,5,トキメキ,牝6,55.0,松岡,0:58.3,3/4,9,19.0,35.0,美浦斎藤誠,518(+4)
12,6,11,メディーヴァル,牡5,55.0,西塚,0:58.6,1.3/4,10,21.7,35.1,栗東寺島,470(0)
13,5,9,ハギノメーテル,牝4,50.0,藤懸,0:58.6,クビ,7,15.9,35.6,栗東寺島,496(+12)
14,2,3,マウンテンムスメ,牝5,53.0,今村,0:58.6,ハナ,17,76.4,35.9,美浦中野,474(+18)
15,2,4,ジュニパーベリー,牝6,54.0,嶋田,0:58.9,1.1/2,16,47.0,35.2,美浦手塚,498(+8)
16,8,16,アジアノジュンシン,牝5,51.0,永島,0:59.0,3/4,1,4.2,35.3,美浦奥村武,474(+4)
17,3,6,トレンディスター,牝3,52.0,亀田,0:59.2,1.1/4,3,6.4,36.6,栗東高柳大,488(0)
18,7,15,シセイヒテン,牡8,54.0,原,0:59.7,3,18,76.6,35.8,美浦宗像,458(-6)
