コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*3,14)(2,12)(4,6,10)(1,5,7,8)(9,13)=11"
4コーナー,"(3,*14)2(4,12)(5,6,10)(7,8)(1,9,13)-11"
