馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウインシュクラン,セ8,石神道,美浦・和田郎,逃げ,34.5,10,4,障害4歳以上未勝利,13.6,466(-8),小倉,50,中6週,Y,,3,スクリーンヒーロー,ボストンハーバー,
2,2,ピースワンデュック,牡5,柴田善,美浦・大竹,,3.0,1,5,,34.4,452(-10),東京,71,中9週,Y,,3,グレーターロンドン,ジャングルポケット,
3,2,トゥデイイズザデイ,牡7,小沢,栗東・池江,先行,37.2,11,11,,36.0,472(-12),阪神,35,中4週,Y,,3,ディープインパクト,Kitten's Joy,
4,3,リビアングラス,牡6,古川奈,栗東・矢作,先行,12.6,7,11,,37.9,492(-4),中山,15,中1週,Y,,3,キズナ,Curlin,
5,3,マンマリアーレ,牝6,菊沢,美浦・高木,差し,82.0,14,12,,39.5,472(-4),中山,35,中4週,Y,,3,ゴールドシップ,Bernardini,
6,4,アスクドゥポルテ,牡6,丸田,栗東・梅田,追込,62.6,13,12,,36.3,474(-12),小倉,63,中8週,Y,,3,ハービンジャー,ハーツクライ,
7,4,バレエマスター,牡7,西塚,栗東・梅田,追込,20.8,8,8,,33.8,474(-2),阪神,14,中1週,Y,,3,スピルバーグ,スウェプトオーヴァーボード,
8,5,ガイアメンテ,牡5,丸山,栗東・須貝,差し,10.7,6,7,,34.5,494(-2),小倉,49,中6週,Y,,3,ドゥラメンテ,Concorde's Tune,
9,5,タシット,牡7,吉田隼,美浦・中川,先行,34.4,9,12,,34.7,476(-6),中山,28,中3週,Y,,3,ブラックタイド,ブライアンズタイム,
10,6,ラインベック,セ9,杉原,栗東・友道,先行,58.0,12,9,,34.1,484(-14),京都,161,中22週,Y,,3,ディープインパクト,キングカメハメハ,
11,6,サヴォーナ,牡6,松若,栗東・中竹,先行,8.8,5,8,,36.3,534(+10),東京,525,中74週,Y,Y,3,キズナ,スニッツェル,
12,7,マイネルモーント B,牡6,石川,美浦・高木,差し,7.4,4,4,,33.9,464(-6),中山,42,中5週,Y,,3,ゴールドシップ,ロージズインメイ,
13,7,バルナバ,牡4,斎藤,栗東・浜田,差し,5.6,2,1,,35.9,502(-2),小倉,42,中5週,Y,,3,ハービンジャー,マンハッタンカフェ,
14,8,シルトホルン,牡6,丹内,美浦・新開,先行,7.0,3,5,,34.7,482(-2),小倉,49,中6週,Y,,3,スクリーンヒーロー,Langfuhr,
15,8,ダンディズム,セ1,松本,栗東・野中,差し,134.4,15,10,,37.1,466(-12),阪神,21,中2週,Y,,3,マンハッタンカフェ,シングスピール,
