馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンタカリス,牝2,太宰,栗東・秋山,,192.0,11,,,,428(0),,,,,,,マテラスカイ,アグネスタキオン,,
2,2,トモジャプレジール,牡2,国分優,栗東・大根田,,52.9,10,,,,420(0),,,,,,,シルバーステート,シンボリクリスエス,,
3,3,ファムマルキーズ,牝2,高杉,栗東・大久保,,2.2,1,,,,436(0),,,,,,,キタサンブラック,ワークフォース,,
4,4,ラデアベンダータ,牝2,鮫島駿,栗東・河嶋,,32.7,8,,,,448(0),,,,,,,スワーヴリチャード,マンハッタンカフェ,,
5,5,ペントハウス,牡2,岩田望,栗東・福永,,8.4,4,,,,458(0),,,,,,,サートゥルナーリア,ディープインパクト,,
6,6,ラッキーバック,牡2,北村友,栗東・池添,,5.9,3,,,,502(0),,,,,,,タワーオブロンドン,ドゥラメンテ,,
7,6,ジューンマロン,牝2,藤岡佑,栗東・武英,,17.7,5,,,,424(0),,,,,,,ダノンキングリー,Firebreak,,
8,7,トライアンフパス,牝2,和田竜,栗東・宮,,3.7,2,,,,456(0),,,,,,,ベンバトル,マツリダゴッホ,,
9,7,ユウファラオ,牡2,田山,栗東・森秀,,20.0,7,,,,480(0),,,,,,,American Pharoah,Medaglia d'Oro,,
10,8,ラブルラウザー,牝2,菱田,栗東・大久保,,34.2,9,,,,446(0),,,,,,,パイロ,ダイワメジャー,,
11,8,リヒトミューレ,牡2,,栗東・中村,,19.4,6,,,,496(0),,,,,,,ポエティックフレア,アグネスタキオン,,
