馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ハナウマビーチ,牡3,岩田望,栗東・西園翔,先行,3.9,2,4,3歳未勝利,35.7,514(0),東京,28,中3週,Y,,3,ゴールドドリーム,スキャターザゴールド,,
2,1,バティストゥータ,牡3,吉村,栗東・清水久,追込,131.5,13,10,3歳未勝利,39.5,552(0),京都,14,中1週,Y,,2,シニスターミニスター,Catcher In The Rye,,
3,2,ベラジオガルフ,牡3,北村友,栗東・上村,,21.2,6,6,3歳未勝利,37.9,476(+2),京都,21,中2週,Y,,3,レイデオロ,Pure Prize,,
4,2,ダイシンレアレア,牡3,川田,栗東・高橋一,先行,2.1,1,9,3歳未勝利,40.4,482(-4),阪神,49,中6週,Y,,3,キズナ,ダイシンオレンジ,,
5,3,ワイドクリーガー,牡3,松山,栗東・奥村豊,差し,9.4,5,7,3歳未勝利,35.5,472(+8),京都,21,中2週,Y,,3,サトノクラウン,マツリダゴッホ,,
6,3,ケイコウギュウゴ,牡3,田山,栗東・加藤公,差し,8.5,4,2,3歳未勝利,37.6,432(-4),京都,14,中1週,Y,,3,バゴ,ステイゴールド,,
7,4,メイショウキタダケ,牡3,団野,栗東・荒川,差し,227.0,16,9,3歳未勝利,39.4,438(+10),新潟,21,中2週,Y,,3,ゴールデンマンデラ,メイショウサムソン,,
8,4,カフジアッサム,牡3,鮫島良,栗東・河嶋,,63.3,9,10,3歳未勝利,37.7,488(-2),京都,13,中1週,Y,,3,マクフィ,エイシンフラッシュ,,
9,5,カガセブンスター,牡3,田口,栗東・安達,差し,53.5,8,6,3歳未勝利,38.3,454(0),京都,13,中1週,Y,,3,サトノダイヤモンド,Luhuk,,
10,5,ヤヌシサンダー,牡3,川又,栗東・牧田,先行,33.1,7,3,3歳未勝利,37.9,422(-4),京都,21,中2週,Y,,3,サンダースノー,クロフネ,,
11,6,ミユンガー,牡3,国分恭,栗東・岡田,先行,77.2,11,5,3歳未勝利,37.6,462(-4),京都,21,中2週,Y,,3,ニューイヤーズデイ,Bernardini,,B
12,6,ココデイック,牡3,高杉,栗東・藤岡,先行,6.9,3,8,3歳未勝利,40.2,494(+6),福島,55,中7週,Y,,3,ゴールドドリーム,ロージズインメイ,,
13,7,ラストショット,牡3,永島,栗東・高橋康,追込,137.2,14,10,3歳未勝利,38.7,458(-4),京都,7,連闘,Y,,3,トーセンジョーダン,ヘニーヒューズ,,
14,7,アユツリムスメ,牝3,古川吉,栗東・前川,先行,68.9,10,11,3歳未勝利,36.5,444(-6),京都,13,中1週,Y,,2,モズアスコット,スペシャルウィーク,,B
15,8,マイネルメドリング,牡3,国分優,美浦・青木,差し,212.1,15,10,3歳未勝利,34.8,440(0),新潟,14,中1週,Y,,3,マインドユアビスケッツ,アグネスタキオン,,
16,8,レッドアーラ,牡3,斎藤,美浦・斎藤誠,追込,91.5,12,14,3歳未勝利,42.9,500(-2),新潟,20,中2週,Y,,1,キタサンブラック,タイキシャトル,,
