馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ラスマドレス,牝4,北村友,栗東・安田隆,差し,5.1,2,1,,33.4,464(-2),京都,29,中3週,Y,,3,モーリス,ロックオブジブラルタル,
2,1,ジュリアバローズ,牝5,池添,栗東・上村,差し,9.3,4,3,,35.0,444(-4),京都,22,中2週,Y,,3,ディープインパクト,O'Reilly,
3,2,ニホンピロキーフ,牡3,田口,栗東・大橋,先行,9.7,5,1,3歳以上2勝クラス,33.6,478(-2),京都,15,中1週,Y,,3,キタサンブラック,スウェプトオーヴァーボード,
4,2,ケイアイセナ,牡4,秋山真,栗東・平田,,3.8,1,1,,34.2,486(+12),阪神,183,中25週,Y,Y,3,ディープインパクト,Smarty Jones,
5,3,ラリュエル,牝4,富田,栗東・矢作,先行,5.7,3,2,,34.0,436(0),東京,21,中2週,Y,,3,ディープインパクト,キングカメハメハ,
6,3,ヒヅルジョウ,牝4,国分優,栗東・岡田,,62.0,13,7,,36.8,496(+4),新潟,36,中4週,Y,,3,ハービンジャー,グラスワンダー,
7,4,ダノンドリーマー,牡5,岡田,栗東・藤原,差し,268.6,16,12,,37.9,488(0),東京,15,中1週,Y,,3,ルーラーシップ,ディープインパクト,
8,4,ディオスバリエンテ,セ5,団野,美浦・堀,差し,10.8,7,1,3歳以上2勝クラス,33.5,468(-8),東京,22,中2週,Y,,3,ロードカナロア,サンデーサイレンス,
9,5,トゥルーヴィル,牡6,斎藤,栗東・小林,差し,59.3,11,3,,35.4,470(+4),京都,49,中6週,Y,,3,ディープインパクト,ファスリエフ,
10,5,ヘッズオアテールズ,牝5,西村淳,栗東・須貝,先行,25.5,10,6,,35.3,492(+10),京都,197,中27週,Y,Y,3,ドゥラメンテ,Orpen,
11,6,モンテディオ B,牡5,藤岡佑,栗東・四位,差し,60.1,12,14,,37.1,484(-2),京都,35,中4週,Y,,3,ジャスタウェイ,Tejano Run,
12,6,コスモサガルマータ,牡3,高倉,栗東・梅田,差し,17.6,8,2,,35.5,496(-10),京都,49,中6週,Y,,3,ヴィクトワールピサ,More Than Ready,
13,7,ルース,牝5,角田河,栗東・茶木,逃げ,273.1,17,11,,35.5,510(+4),東京,21,中2週,Y,,3,ドゥラメンテ,グラスワンダー,
14,7,コレペティトール,牡3,岩田康,栗東・中竹,差し,20.5,9,4,,32.5,482(+12),東京,14,中1週,Y,,3,ジャスタウェイ,コロナドズクエスト,
15,8,タガノディアーナ,牝5,和田竜,栗東・長谷川,差し,66.4,14,7,,33.3,476(+4),京都,42,中5週,Y,,3,リオンディーズ,ディープインパクト,
16,8,アイスグリーン,牡3,鮫島駿,栗東・池添,先行,10.6,6,1,,33.1,482(+2),京都,35,中4週,Y,,3,モーリス,スペシャルウィーク,
17,8,マテンロウアレス B,セ5,太宰,栗東・昆,,102.4,15,7,,36.4,502(+2),京都,22,中2週,Y,,3,ダイワメジャー,Footstepsinthesand,
