馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エピファドール,牝3,坂井,栗東・石橋,差し,11.4,6,3,3歳未勝利,38.2,460(-10),京都,20,中2週,Y,,3,エピファネイア,ネオユニヴァース,,
2,1,エイシンオニキス,牝3,団野,栗東・渡辺,先行,12.2,7,7,3歳未勝利,34.7,428(+2),京都,48,中6週,Y,,3,タリスマニック,エイシンワシントン,,
3,2,メロディアスハード,牝3,吉村,栗東・杉山佳,,14.9,9,4,2歳未勝利,34.9,448(+2),阪神,286,中40週,Y,Y,3,ネオユニヴァース,Speightstown,,
4,2,ルージュレイナス,牝3,永島,栗東・橋口,,5.0,1,5,3歳未勝利,35.5,468(+2),小倉,14,中1週,Y,,3,ストロングリターン,ルーラーシップ,,
5,3,エクストラドライ,牡3,田口,栗東・藤岡,差し,14.5,8,6,3歳未勝利,34.5,468(-4),京都,35,中4週,Y,,3,キンシャサノキセキ,キングカメハメハ,,
6,3,メイショウロッキー,セ3,中井,栗東・飯田,追込,161.9,14,15,3歳未勝利,41.5,452(-26),京都,147,中20週,Y,,2,サンダースノー,キングカメハメハ,,
7,4,ウィズアリープ,牝3,西村淳,栗東・杉山晴,先行,5.1,2,5,3歳未勝利,38.0,488(+12),中京,119,中16週,Y,,3,ドゥラメンテ,New Approach,,
8,4,デイトゥリメンバー,牝3,長岡,栗東・今野,先行,101.1,12,15,3歳未勝利,43.3,450(+2),福島,98,中13週,Y,,3,ドゥラメンテ,Big Brown,,
9,5,メイショウテンヨウ,牝3,鮫島良,栗東・牧浦,差し,280.5,18,10,3歳未勝利,36.1,448(0),新潟,55,中7週,Y,,3,メイショウボーラー,キングヘイロー,,
10,5,エイシンボーノ,牡3,酒井,栗東・中尾,差し,168.3,15,10,3歳未勝利,38.9,508(0),京都,49,中6週,Y,,3,マインドユアビスケッツ,エイシンサンディ,,
11,6,サンマルエレガンス,牝3,鷲頭,栗東・千田,差し,235.1,17,8,3歳未勝利,35.9,396(-10),福島,83,中11週,Y,,1,ブラックタイド,キングカメハメハ,,
12,6,ダイメイコスズ,牡3,国分恭,栗東・森田,追込,153.2,13,15,3歳未勝利,34.3,450(-8),京都,35,中4週,Y,,3,スピルバーグ,ジャングルポケット,,B
13,7,ピナクルポイント,牡3,柴田裕,栗東・中竹,,10.0,5,10,3歳未勝利,37.8,496(-8),京都,161,中22週,Y,,3,ファインニードル,アグネスタキオン,,
14,7,サクセスカノン,牝3,松若,栗東・北出,追込,5.7,3,3,3歳未勝利,34.4,424(0),小倉,14,中1週,Y,,3,ハービンジャー,シンボリクリスエス,,
15,7,ハギノインスパイア,牝3,西塚,栗東・寺島,差し,5.9,4,6,3歳未勝利,33.6,432(-2),京都,28,中3週,Y,,3,キズナ,ダイワメジャー,,
16,8,ファミリー,牝3,河原田,栗東・渡辺,先行,185.0,16,16,3歳未勝利,41.4,434(+14),小倉,147,中20週,Y,,3,ダイワメジャー,Compton Place,,
17,8,レオナルドスター,牡3,和田竜,栗東・長谷川,,18.2,10,5,3歳未勝利,36.8,452(0),小倉,13,中1週,Y,,3,ダイワメジャー,Equiano,,B
18,8,ブーケドボワ,牝3,国分優,栗東・坂口,先行,53.6,11,9,3歳未勝利,39.4,470(+14),阪神,125,中17週,Y,,3,エピファネイア,ハーツクライ,,
