着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,カンチェンジュンガ,牡5,57.0,川田,1:07.4,,8,19.4,33.1,栗東庄野,496(+12)
2,2,3,ママコチャ,牝6,56.0,岩田望,1:07.5,3/4,2,3.2,34.1,栗東池江,498(+6)
3,7,14,トウシンマカオ,牡6,58.0,横山武,1:07.5,クビ,1,2.5,33.5,美浦高柳瑞,472(-14)
4,1,2,テイエムスパーダ,牝6,55.0,松若,1:07.6,1/2,5,15.0,34.5,栗東小椋,498(-4)
5,1,1,ショウナンザナドゥ,牝3,53.0,池添,1:07.8,3/4,7,19.4,33.7,栗東松下,452(+14)
6,3,6,アブキールベイ,牝3,53.0,吉村,1:07.8,ハナ,9,21.1,33.9,栗東坂口,422(+14)
7,3,5,ヨシノイースター,牡7,57.0,内田博,1:07.8,ハナ,3,9.4,34.2,栗東中尾,494(+6)
8,6,12,ティニア,牡5,57.0,高杉,1:07.8,クビ,15,154.0,33.2,栗東池江,504(0)
9,7,13,カルチャーデイ,牝4,55.0,坂井,1:07.8,クビ,6,16.1,34.8,栗東四位,430(-2)
10,5,10,ウイングレイテスト,牡8,57.0,松岡,1:08.0,1,11,61.6,34.2,美浦畠山,500(0)
11,6,11,ワンダーキサラ,牝6,55.0,太宰,1:08.0,アタマ,10,60.4,33.9,栗東石橋,468(0)
12,4,8,レッドアヴァンティ,牡6,57.0,富田,1:08.1,クビ,16,323.7,33.7,美浦尾関,492(-8)
13,5,9,ジャスティンスカイ,牡6,57.0,荻野極,1:08.1,クビ,12,62.3,33.5,栗東友道,538(-2)
14,8,16,グランテスト,牝5,55.0,団野,1:08.5,2,14,78.0,34.2,栗東今野,486(-6)
15,8,15,モズメイメイ,牝5,55.0,国分恭,1:08.6,3/4,13,77.4,35.0,栗東前川,480(+8)
16,2,4,エコロジーク,牡3,55.0,田口,1:09.8,7,4,11.1,36.4,栗東森秀,494(-4)
