着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,シャドウメテオ,牝3,53.0,戸崎圭,1:47.4,,2,5.1,33.0,美浦金成,454(+8)
2,7,8,プリムツァール,牝3,53.0,津村,1:47.4,ハナ,1,1.6,33.1,美浦蛯名正,458(+8)
3,1,1,ガラク,牝3,53.0,荻野極,1:47.4,ハナ,3,9.6,33.9,美浦伊坂,430(-2)
4,7,9,イージーブリージー,牝4,56.0,菊沢,1:47.6,1.1/4,6,17.7,33.9,美浦伊坂,440(-8)
5,6,7,トレベルオール,牡4,58.0,大野,1:47.7,クビ,8,24.4,33.7,美浦辻,456(+2)
6,3,3,ニシノコマチムスメ,牝4,56.0,杉原,1:47.9,1.1/4,11,270.4,33.3,美浦松山,440(+2)
7,8,10,レイヤードレッド,牡3,55.0,嶋田,1:48.0,3/4,5,12.8,34.2,美浦手塚久,474(+4)
8,2,2,ゴーゴータカシ,牡3,55.0,岩田康,1:48.2,1.1/2,4,10.4,33.3,美浦武井,478(-6)
9,4,4,クラウドセイル,牡5,58.0,石川,1:48.2,ハナ,10,69.8,33.1,美浦堀内,474(-2)
10,8,11,ジャスティンガルフ,牡4,58.0,菅原明,1:48.3,3/4,7,24.1,34.1,栗東茶木,498(-4)
11,5,5,レッドアーバイン,牡5,58.0,武藤,1:48.5,3/4,9,37.5,33.8,美浦手塚久,498(0)
