着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,ロードフロンティア,牡3,57.0,マーカ,1:11.6,,7,27.7,37.7,栗東松下,462(+10)
2,8,15,テセラリアン,牝3,55.0,石橋脩,1:11.6,ハナ,12,104.0,37.8,美浦鈴木慎,426(-10)
3,8,16,キョウエイカンフ,牡4,58.0,横山和,1:11.9,1.3/4,4,5.7,38.1,美浦勢司,530(+8)
4,5,10,ニシノコニャック,牡5,58.0,池添,1:12.2,1.1/2,10,75.2,38.2,美浦伊藤大,462(+10)
5,3,5,モリノセピア,牡3,57.0,津村,1:12.3,1/2,6,13.2,38.6,美浦鈴木伸,488(+8)
6,4,7,ダノンマカルー,セ3,57.0,戸崎圭,1:12.3,ハナ,5,6.3,38.0,美浦田中博,528(+8)
7,1,1,ロープスピニング,牝5,56.0,武藤,1:12.4,1/2,8,53.1,38.6,美浦武藤,450(+16)
8,7,14,ブルーノート,牡5,58.0,荻野琢,1:12.4,ハナ,9,54.7,37.9,栗東梅田,500(0)
9,6,12,カンザシ,牝5,56.0,ルメー,1:12.4,クビ,1,3.4,37.5,美浦蛯名正,500(-8)
10,3,6,ファミリークレスト,牝5,56.0,Hドイ,1:12.5,クビ,14,145.7,37.2,美浦和田勇,440(-10)
11,7,13,スマイルアップ,牝5,56.0,内田博,1:12.5,クビ,15,194.7,38.5,美浦萱野,462(+2)
12,6,11,サトノガレオン,牡4,58.0,ムーア,1:12.7,3/4,3,5.7,38.1,美浦堀,536(+10)
13,4,8,レディアス,牝4,56.0,丸田,1:12.8,3/4,13,141.7,37.9,美浦鈴木慎,454(+2)
14,1,2,シュバルツガイスト,牡4,58.0,北村宏,1:13.0,3/4,11,99.0,38.4,美浦国枝,508(+12)
15,5,9,フラッシュアーク,牝5,56.0,菊沢,1:13.1,3/4,16,328.9,39.0,美浦青木,478(+6)
16,2,3,ミライテーラー,牝3,55.0,松山,1:13.8,4,2,4.0,40.2,栗東緒方,472(+6)
