馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニホンピロキーフ,牡6,,栗東・大橋,差し,4.4,1,3,,32.7,488(-6),京都,21,中2週,Y,,3,キタサンブラック,スウェプトオーヴァーボード,
2,2,サトノカルナバル,牡4,松山,美浦・堀,差し,14.4,8,9,,33.3,532(+2),阪神,56,中7週,Y,,3,キタサンブラック,Numerous,
3,3,セッション B,牡6,ハマー,栗東・斉藤崇,,10.4,6,3,,34.3,544(+8),京都,34,中4週,Y,,3,シルバーステート,Dubawi,
4,3,スカイロケット,牡6,吉村,栗東・須貝,差し,49.0,13,5,,33.4,440(-6),京都,21,中2週,Y,,3,ジャスタウェイ,Royal Applause,
5,4,ソルトクィーン,牝5,富田,栗東・武英,差し,6.9,3,3,,33.9,446(+6),中山,56,中7週,Y,,3,シルバーステート,ストロングリターン,
6,4,ブラックシールド,牡7,国分優,栗東・小栗,差し,34.2,12,6,,33.8,470(+2),阪神,70,中9週,Y,,3,キタサンブラック,キングカメハメハ,
7,5,リラボニート,牝5,浜中,栗東・須貝,先行,8.7,5,9,,34.5,466(+2),中山,33,中4週,Y,,3,スクリーンヒーロー,アグネスデジタル,
8,5,ジャスティンスカイ,牡7,田口,栗東・友道,差し,23.3,10,8,,33.0,532(-4),京都,76,中10週,Y,,3,キタサンブラック,Numerous,
9,6,ラケマーダ,牡6,藤岡佑,栗東・千田,差し,24.5,11,8,,34.0,512(+6),京都,41,中5週,Y,,3,アメリカンペイトリオット,アドマイヤムーン,
10,6,エナジーグラン,牡7,古川吉,栗東・高橋康,差し,154.1,14,13,,33.2,480(-8),京都,34,中4週,Y,,1,ジャングルポケット,サクラバクシンオー,
11,7,スズハローム,牡6,藤懸,栗東・牧田,差し,12.0,7,9,,32.5,468(-2),京都,21,中2週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
12,7,キョウエイブリッサ,牡6,酒井,美浦・武市,差し,8.2,4,12,,33.8,492(+12),京都,41,中5週,Y,,3,グレーターロンドン,ルーラーシップ,
13,8,ゴートゥファースト,牡6,団野,栗東・新谷,差し,14.8,9,6,,33.0,498(+6),阪神,63,中8週,Y,,1,ルーラーシップ,アグネスタキオン,
14,8,チェルビアット B,牝4,西村淳,栗東・高野,差し,5.2,2,13,,33.8,494(+6),中山,56,中7週,Y,,3,ロードカナロア,フレンチデピュティ,
