馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヴォルスター,牡5,黒岩,栗東・清水久,差し,56.7,10,11,4歳以上2勝クラス,40.0,436(-14),阪神,42,中5週,Y,,2,シニスターミニスター,ロードカナロア,,
2,2,ファイツオン,牡5,小牧加,栗東・藤岡健,差し,19.3,8,9,障害4歳以上未勝利,14.4,518(+12),小倉,98,中13週,Y,,3,アルアイン,サクラバクシンオー,,
3,3,ノブダブルホワイト,牡4,江田勇,美浦・松永康,差し,176.0,14,16,3歳以上1勝クラス,35.8,442(+22),中山,231,中32週,Y,Y,3,バゴ,ディープインパクト,,
4,3,アップストローク,セ7,草野,美浦・杉浦,差し,56.6,9,9,,34.7,478(+10),中山,126,中17週,Y,,3,ディーマジェスティ,Unbridled's Song,,
5,4,ニシノインヴィクタ,牡5,水沼,美浦・本間,先行,82.4,12,15,4歳以上1勝クラス,36.4,512(-8),中山,110,中15週,Y,,3,ブリックスアンドモルタル,ルーラーシップ,,
6,4,オリンポスカズマ,牡6,小坂,栗東・平田,差し,148.6,13,10,障害4歳以上未勝利,14.2,534(-8),阪神,48,中6週,Y,,3,ヴィクトワールピサ,アッミラーレ,,
7,5,サトノエピック,牡5,上野,美浦・奥村武,差し,3.4,2,13,,38.6,536(+4),阪神,63,中8週,Y,,3,キタサンブラック,Bellamy Road,,
8,5,ノーブルクライ,牡6,五十嵐,美浦・田村,差し,13.4,5,9,障害4歳以上未勝利,14.0,508(+2),中山,55,中7週,Y,,3,ハーツクライ,Smarty Jones,,B
9,6,サミアド,牡5,大江圭,美浦・竹内,差し,66.2,11,15,4歳以上2勝クラス,39.0,514(+6),阪神,62,中8週,Y,,3,シャンハイボビー,Rock Hard Ten,,
10,6,メイショウトム,牡5,難波,栗東・谷,差し,11.8,4,6,障害4歳以上未勝利,14.2,494(-2),阪神,34,中4週,Y,,3,パレスマリス,Street Cry,,
11,7,ビジューブリランテ,セ8,坂口,美浦・浅利,,4.0,3,5,障害4歳以上未勝利,13.5,496(-2),中山,104,中14週,Y,,3,ディープブリランテ,ディープスカイ,,
12,7,シークレットキー,牡5,鷲頭,栗東・井上,差し,14.8,6,6,障害4歳以上未勝利,13.9,504(-6),小倉,84,中11週,Y,,3,ドレフォン,ダイワメジャー,,
13,8,メイショウコガシラ,牡6,中村,栗東・本田,先行,16.7,7,8,障害4歳以上未勝利,14.0,510(0),阪神,48,中6週,Y,,3,メイショウボーラー,Elusive Quality,,
14,8,ディベルティスマン,牡4,,美浦・菊沢,先行,3.3,1,4,障害4歳以上未勝利,13.9,520(-4),中山,28,中3週,Y,,3,キズナ,モンジュー,,
