券種,組み合わせ,配当,人気
単勝,6,1380,5
複勝,6,350,4
複勝,1,1160,12
複勝,11,490,7
枠連,1-3,9720,23
馬連,1-6,31990,60
ワイド,1-6,6360,57
ワイド,6-11,3050,37
ワイド,1-11,16250,83
馬単,6-1,62070,114
3連複,1-6-11,208770,275
3連単,6-1-11,1343520,557
