コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*15,4,13)(2,14)(6,12)-11,8,5,7,10,3-(1,9)16"
4コーナー,"(*15,13)(2,4,14)(6,12)(11,8)(5,7)(10,3)-(1,9)16"
