券種,組み合わせ,配当,人気
単勝,3,530,2
複勝,3,220,2
複勝,14,220,3
複勝,6,1060,11
枠連,2-7,910,3
馬連,3-14,1610,5
ワイド,3-14,570,3
ワイド,3-6,3860,38
ワイド,6-14,3190,36
馬単,3-14,2980,8
3連複,3-6-14,17700,63
3連単,3-14-6,68220,234
