券種,組み合わせ,配当,人気
単勝,11,290,1
複勝,11,140,1
複勝,10,500,7
複勝,14,840,10
枠連,5-6,1190,6
馬連,10-11,3500,15
ワイド,10-11,1220,14
ワイド,11-14,1880,18
ワイド,10-14,8260,61
馬単,11-10,5640,24
3連複,10-11-14,29720,86
3連単,11-10-14,121090,346
