着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ジェイエルマスター,牡3,57.0,横山和,1:52.9,,2,3.0,38.2,美浦小西,484(0)
2,7,10,プルナチャンドラ,牡4,58.0,石橋脩,1:53.0,1,4,7.8,38.1,美浦小野,504(-2)
3,4,4,ディーズゴールド,牡3,57.0,ルメー,1:54.3,8,1,2.5,39.6,美浦田村,490(-4)
4,5,6,オールマキシマム,牝5,56.0,荻野極,1:54.3,クビ,6,22.3,38.7,美浦奥平,462(+6)
5,5,7,アートレスマインド,牡3,57.0,Cデム,1:54.7,2,3,4.8,39.5,栗東坂口,480(-4)
6,8,13,カフェアローロ,牝4,56.0,佐々木,1:55.1,2.1/2,8,59.1,39.8,美浦古賀,514(+6)
7,8,12,マンダリンボレロ,牡5,58.0,松岡,1:55.3,3/4,9,67.3,40.0,美浦伊藤伸,512(-2)
8,7,11,コスモマルーン,牝5,56.0,吉田豊,1:55.6,2,13,358.7,39.8,美浦土田,474(0)
9,6,8,ベルイストワール,牝4,56.0,杉原,1:56.0,2.1/2,10,80.3,40.7,美浦宮田,562(+18)
10,6,9,オーケーマヒナ,牝3,55.0,横山琉,1:56.4,2,7,48.5,41.4,美浦相沢,466(+4)
11,2,2,アパイシュナール,牝4,56.0,丹内,1:57.1,4,11,134.4,42.0,美浦田村,464(-4)
12,1,1,ジューンエオス,牝3,55.0,松山,1:58.1,6,5,12.6,43.3,栗東武英,488(-2)
13,3,3,エンプレスフレーム,牝3,55.0,原田和,1:58.4,1.3/4,12,160.7,43.5,美浦上原博,454(0)
