馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オラクル,牝3,松若,栗東・吉村,差し,72.4,8,15,3歳未勝利,39.1,428(-14),阪神,63,中8週,Y,,1,Speightstown,Equal Stripes,,
2,1,ツーエムピシュー,牡3,永島,栗東・本田,,46.2,6,7,3歳未勝利,38.5,474(+6),福島,56,中7週,Y,,3,シュヴァルグラン,ノヴェリスト,,
3,2,カリンテラス,牝3,荻野極,栗東・松下,先行,88.7,9,15,3歳未勝利,39.1,462(0),新潟,28,中3週,Y,,3,ドレフォン,ステイゴールド,,
4,2,レオナルドスター,牡3,西村淳,栗東・長谷川,,5.5,3,16,3歳未勝利,36.2,458(0),京都,28,中3週,Y,,3,ダイワメジャー,Equiano,,
5,3,メイショウムラゲ,牡3,田口,栗東・鮫島,差し,96.9,10,9,3歳未勝利,37.9,460(+4),新潟,28,中3週,Y,,2,ホッコータルマエ,ゼンノロブロイ,,
6,3,セブンセコンズ,牝3,川須,栗東・森田,差し,139.3,12,16,3歳未勝利,34.7,418(0),京都,34,中4週,Y,,3,シルバーステート,Forest Wildcat,,
7,4,レーベンヘルツ,牡3,松山,栗東・西園翔,先行,1.7,1,2,3歳未勝利,36.8,450(-2),京都,7,連闘,Y,,3,スワーヴリチャード,クロフネ,,
8,4,モズセブンキー,牝3,西塚,栗東・矢作,追込,99.5,11,15,3歳未勝利,35.2,462(-8),京都,35,中4週,Y,,2,ジャングルポケット,アグネスデジタル,,
9,5,ウインオーブ,牡3,,栗東・宮本,差し,34.2,5,6,3歳未勝利,39.2,450(-2),京都,27,中3週,Y,,3,ジャスタウェイ,ロージズインメイ,,B
10,5,メイショウマダケ,牡3,加藤,栗東・梅田,差し,227.4,15,12,3歳未勝利,42.2,438(+2),福島,63,中8週,Y,,2,メイショウサムソン,ヴァーミリアン,,
11,6,メイユーヴ,牡3,河原田,栗東・千田,追込,193.2,14,10,3歳未勝利,35.5,464(0),京都,27,中3週,Y,,3,ジャスタウェイ,Charnwood Forest,,
12,6,パイレートシップ,セ3,高倉,栗東・安達,,298.2,16,,,,506(0),,,,,,,スズカコーズウェイ,ハーツクライ,,
13,7,キャンドルマス,牡3,団野,栗東・小崎,差し,9.6,4,16,3歳未勝利,42.1,488(+2),京都,41,中5週,Y,,1,パイロ,アドマイヤムーン,,B
14,7,バラスルビー,牡3,小崎,栗東・福永,,58.4,7,,,,502(0),,,,,,,ロードカナロア,ディープインパクト,,
15,8,サンマルウォーリア,牡3,酒井,栗東・大橋,差し,190.7,13,13,3歳未勝利,40.5,500(-2),京都,21,中2週,Y,,2,ベストウォーリア,ゴールドアリュール,,
16,8,ゼンカイパイロ,牡3,吉村,栗東・千田,差し,3.6,2,3,3歳未勝利,36.1,486(-2),京都,14,中1週,Y,,3,パイロ,カリスタグローリ,,
