馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワイドアラジン,牡4,川田,栗東・奥村豊,先行,3.8,2,1,3歳以上1勝クラス,33.6,476(-4),阪神,29,中3週,Y,,3,ダイワメジャー,ウォーエンブレム,
2,2,ショウナンアデイブ,牡5,池添,栗東・高野,先行,13.6,6,3,,34.7,514(+4),中京,35,中4週,Y,,3,ディープインパクト,Mineshaft,
3,3,タガノチュール,牡6,団野,栗東・西園翔,,49.5,8,5,3歳以上2勝クラス,35.3,476(0),中山,28,中3週,Y,,3,ディスクリートキャット,スペシャルウィーク,
4,4,フェイト,牡4,西村淳,栗東・矢作,先行,9.3,5,9,,36.2,492(0),中山,21,中2週,Y,,3,リアルスティール,Wiesenpfad,
5,5,パンドレア,牝5,菅原明,栗東・斉藤崇,追込,57.3,9,7,,34.4,446(-4),中京,43,中5週,Y,,3,ロードカナロア,ディープインパクト,
6,6,テーオーアリエス B,牝5,田口,栗東・岡田,先行,143.2,10,9,3歳以上2勝クラス,34.1,480(-8),阪神,21,中2週,Y,,3,ダイワメジャー,Canford Cliffs,
7,6,オオキニ,牡5,和田竜,栗東・鈴木孝,差し,31.9,7,4,,35.3,466(+4),阪神,29,中3週,Y,,3,アドマイヤムーン,トウカイテイオー,
8,7,ゲンパチムサシ,牡6,角田河,栗東・佐々木,差し,166.7,11,8,,34.9,518(+6),阪神,17,中1週,Y,,3,ドゥラメンテ,Action This Day,
9,7,ドクタードリトル,牡4,松山,栗東・今野,差し,2.4,1,2,3歳以上2勝クラス,34.5,466(-4),阪神,43,中5週,Y,,3,デクラレーションオブウォー,キングカメハメハ,
10,8,プッシュオン,牡4,武豊,栗東・西村,差し,5.3,3,7,3歳以上2勝クラス,33.9,450(+2),京都,57,中7週,Y,,3,キズナ,Monsun,
11,8,タイセイフェリーク,牝4,北村友,栗東・田中克,差し,7.9,4,3,3歳以上2勝クラス,33.5,428(-4),阪神,21,中2週,Y,,3,ミッキーロケット,ディープインパクト,
