着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,スズカハービン,牡5,60.0,難波,3:29.3,,2,4.7,14.0,栗東高橋忠,468(-2)
2,4,5,ヘヴンリーハンド,セ4,59.0,石神深,3:29.9,4,5,12.4,14.0,美浦武井,512(-6)
3,7,11,ホウオウエクレール,牡8,60.0,小牧加,3:30.0,クビ,1,2.1,14.0,栗東宮,510(0)
4,6,10,グランナヴィール,牡4,59.0,上野,3:30.3,1.3/4,4,7.0,14.0,美浦堀内,556(+6)
5,2,2,ヴラディア,牡6,60.0,大江圭,3:31.4,7,9,39.2,14.1,美浦小西,496(-4)
6,8,13,アルカンサス,牡6,57.0,▲土田,3:32.7,8,6,18.2,14.2,美浦土田,488(+16)
7,1,1,ゲインサポート,セ4,59.0,森一,3:32.7,アタマ,3,5.7,14.2,栗東斉藤崇,444(-8)
8,8,14,オーバーザドリーム,牡5,60.0,小野寺,3:34.6,大,14,241.9,14.3,栗東清水久,466(-6)
9,6,9,レッドファーロ,牡6,60.0,西谷誠,3:37.1,大,7,24.7,14.5,栗東松永幹,520(0)
10,3,4,グローリーアテイン,セ4,59.0,金子,3:41.2,大,10,113.9,14.7,美浦金成,492(+10)
11,5,7,ミラキュラスライト,セ6,60.0,五十嵐,3:42.2,6,8,37.0,14.8,美浦萩原,482(-8)
12,3,3,アンカリング,牝5,57.0,▲水沼,3:46.5,大,12,211.5,15.1,美浦土田,470(-8)
13,7,12,クリノゴッホ,セ5,60.0,伴,3:47.4,5,13,219.8,15.2,美浦岩戸,454(-4)
中止,4,6,カイトレッド,牝8,58.0,江田勇,,,11,162.1,,美浦和田雄,488(+2)
