コーナー,通過順
1コーナー,"5(10,11)13,4(9,8)6-7-(1,12)(2,3)-15-14"
2コーナー,"5-(10,11)-13,4-(9,8)6,7-(1,12)(2,3)-15-14"
3コーナー,"5(10,11)(13,4)7(9,8,6)1,12(2,3)-15-14"
4コーナー,"(*5,10,11,4)6(13,7,8)12(9,1)3,2-15-14"
