コーナー,通過順
1コーナー,
2コーナー,"(*4,6)(3,5,9)(2,7,8)1"
3コーナー,"4,6(3,5,9)(2,8)(7,1)"
4コーナー,"4,6(3,5,9)8(2,7,1)"
