着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,トロヴァトーレ,牡3,54.0,ルメー,1:32.5,,1,1.9,34.2,美浦鹿戸,486(-12)
2,5,6,ファビュラススター,牡3,54.0,菅原明,1:32.8,2,2,3.1,34.2,美浦萩原,500(-2)
3,7,10,ロゼル,牡4,55.0,杉原,1:32.9,1/2,9,69.3,34.7,美浦大和田,484(+2)
4,6,8,マルチャン,牡4,55.0,丸田,1:33.1,1,4,11.8,33.8,美浦武市,464(-6)
5,3,3,コスモスプモーニ,牡4,55.0,津村,1:33.1,アタマ,6,17.4,35.6,美浦松山,482(-2)
6,7,9,ヴルカーノ,牡6,56.0,オシェ,1:33.1,ハナ,5,12.9,34.5,美浦稲垣,484(0)
7,4,4,ダッチアイリス,牝4,53.0,吉田豊,1:33.1,アタマ,3,8.7,34.1,美浦相沢,438(0)
8,2,2,ジッピーレーサー,セ7,55.0,石川,1:33.2,クビ,8,49.1,34.4,美浦高木,480(+10)
9,5,5,パンドレア,牝5,52.0,丸山,1:33.3,1/2,7,40.4,34.4,栗東斉藤崇,452(-8)
10,1,1,ラーテル,セ4,50.0,大江比,1:33.3,クビ,12,430.8,34.8,美浦南田,460(0)
11,8,11,バーンパッション,牡7,53.0,木幡巧,1:33.6,1.1/2,10,182.3,35.2,美浦天間,472(-4)
12,6,7,タケルジャック,牡6,53.0,藤田菜,1:34.7,7,11,262.9,35.4,美浦辻,482(0)
