券種,組み合わせ,配当,人気
単勝,12,410,2
複勝,12,180,2
複勝,11,420,7
複勝,15,200,4
枠連,6-7,3860,15
馬連,11-12,4480,15
ワイド,11-12,1440,16
ワイド,12-15,520,4
ワイド,11-15,1440,18
馬単,12-11,7270,23
3連複,11-12-15,6620,21
3連単,12-11-15,37640,111
