コーナー,通過順
1コーナー,"10,4(3,8)1(2,9)7,6-5"
2コーナー,"10,4(3,8)1,2(7,9)6-5"
3コーナー,"10,4,1,3(8,9)(2,7,6)=5"
4コーナー,"10,4-(1,9)3,8,2(7,6)-5"
