馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウィービースティ,牡4,角田和,栗東・北出,逃げ,137.0,11,14,4歳以上1勝クラス,40.7,506(+4),小倉,21,中2週,Y,,1,ホッコータルマエ,タイキシャトル,,
2,2,スマートハンター,牡4,小沢,栗東・中村,先行,14.4,4,9,4歳以上1勝クラス,38.0,514(+2),小倉,15,中1週,Y,,3,シャンハイボビー,スマートファルコン,,
3,3,マカンマカン,牡5,西塚,栗東・音無,差し,48.4,9,11,3歳以上1勝クラス,36.0,470(+8),札幌,190,中26週,Y,Y,3,ブラックタイド,サクラバクシンオー,,
4,4,スカパラダイス,牡4,永島,栗東・寺島,差し,6.1,2,4,3歳以上1勝クラス,38.4,464(0),阪神,63,中8週,Y,,3,シルバーステート,グラスワンダー,,B
5,5,インテンソ,牡4,川端,栗東・松永幹,,18.7,5,14,3歳以上1勝クラス,42.1,492(+2),中京,63,中8週,Y,,1,ドゥラメンテ,Not For Sale,,
6,6,ミユキザストロング,牡5,小林凌,美浦・小西,差し,39.4,8,11,4歳以上1勝クラス,40.1,548(-2),小倉,21,中2週,Y,,3,リオンディーズ,バブルガムフェロー,,
7,6,ダノンボレロ,牡4,佐々木,美浦・堀,先行,1.5,1,1,4歳以上1勝クラス,37.1,554(-2),小倉,22,中2週,Y,,2,ドゥラメンテ,Le Havre,,
8,7,バンボーレ,牝6,河原田,栗東・飯田祐,差し,24.6,7,8,4歳以上1勝クラス,38.0,456(-4),小倉,21,中2週,Y,,3,ホッコータルマエ,ステイゴールド,,
9,7,レッドアウレア,セ6,水沼,美浦・尾関,差し,102.0,10,9,4歳以上1勝クラス,37.6,502(+2),小倉,8,連闘,Y,,3,スクリーンヒーロー,シンボリクリスエス,,
10,8,クールジャーマン,牡4,松本,栗東・松下,先行,20.3,6,3,4歳以上1勝クラス,37.8,476(-4),小倉,15,中1週,Y,,2,ミッキーアイル,キンシャサノキセキ,,
11,8,サンライズスコール,牡5,斎藤,栗東・石坂,差し,6.3,3,5,4歳以上1勝クラス,37.9,466(0),小倉,29,中3週,Y,,3,ザファクター,サンデーサイレンス,,
