馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ペプチドヒナタ,牡3,高倉,栗東・武英,先行,65.0,12,7,3歳以上1勝クラス,39.5,488(+12),中京,91,中12週,Y,,3,シルバーステート,エンパイアメーカー,,
2,2,グレイスオブゴッド,牝4,川須,栗東・緒方,先行,263.4,15,9,3歳以上1勝クラス,38.5,488(-10),京都,28,中3週,Y,,3,ラニ,スキャターザゴールド,,
3,2,オーシンハーフ,牡3,松山,栗東・池添,,12.4,6,6,3歳以上1勝クラス,39.6,456(-4),京都,14,中1週,Y,,3,シニスターミニスター,キングカメハメハ,,
4,3,タナバタ,牡3,酒井,美浦・武井,逃げ,26.0,8,6,3歳以上1勝クラス,39.4,502(-16),新潟,26,中3週,Y,,3,ルーラーシップ,アグネスタキオン,,B
5,3,レイワサンサン,牡3,Ｃデム,栗東・高柳大,先行,4.0,2,4,3歳以上1勝クラス,38.6,490(+4),京都,27,中3週,Y,,3,スワーヴリチャード,Forest Camp,,
6,4,シャドウルパン,牡3,シュタ,美浦・斎藤誠,,105.6,13,10,3歳以上1勝クラス,39.8,494(-4),東京,14,中1週,Y,,3,シニスターミニスター,Lemon Drop Kid,,B
7,4,メイショウヴァイゼ,牡3,,栗東・安達,差し,14.7,7,3,3歳以上1勝クラス,38.0,506(0),京都,14,中1週,Y,,3,マクフィ,フレンチデピュティ,,
8,5,マテンロウタイム,牡3,横山典,栗東・昆,差し,30.3,10,3,3歳未勝利,37.5,476(+4),小倉,126,中17週,Y,,3,Nyquist,Gio Ponti,,
9,5,ルシュヴァルドール,牡3,岩田望,栗東・矢作,差し,4.3,3,6,3歳以上1勝クラス,39.5,530(-4),中京,76,中10週,Y,,3,リアルスティール,Sightseeing,,
10,6,ミグラテール,牡3,吉村,栗東・小栗,差し,126.4,14,9,3歳以上1勝クラス,40.7,506(0),京都,21,中2週,Y,,3,ラニ,エンパイアメーカー,,B
11,6,メイショウヘール,牡3,田口,栗東・大橋,先行,26.9,9,10,3歳以上1勝クラス,42.0,482(0),京都,13,中1週,Y,,3,シュヴァルグラン,タニノギムレット,,
12,7,キャストロペペ,牡3,国分優,栗東・四位,逃げ,9.5,4,5,3歳以上1勝クラス,39.4,466(-2),京都,13,中1週,Y,,3,シャンハイボビー,トワイニング,,
13,7,トーレ,牡3,太宰,栗東・高橋亮,,49.1,11,1,3歳未勝利,38.6,496(+24),小倉,132,中18週,Y,,2,マジェスティックウォリアー,ダンスインザダーク,,
14,8,ホルトバージ,牡3,武豊,栗東・寺島,差し,3.6,1,7,3歳以上1勝クラス,37.1,474(+10),中山,49,中6週,Y,,3,キンシャサノキセキ,Zensational,,
15,8,キレナイカ,牡4,坂井,栗東・須貝,差し,12.2,5,3,4歳以上1勝クラス,36.9,516(0),新潟,196,中27週,Y,Y,3,ハービンジャー,Silver Deputy,,B
