着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,セラフィックコール,牡3,55.0,Mデム,1:50.9,,1,2.6,36.1,栗東寺島,536(+6)
2,4,7,メイクアリープ,牡4,57.0,幸,1:51.4,3,6,9.3,37.2,栗東大根田,480(+2)
3,7,14,ウィリアムバローズ,牡5,57.0,坂井,1:51.5,3/4,2,5.6,37.2,栗東上村,504(+10)
4,6,12,ペプチドナイル,牡5,57.0,富田,1:51.5,クビ,7,20.8,38.0,栗東武英,530(-6)
5,3,5,ゲンパチルシファー,牡7,57.0,松若,1:51.7,1.1/4,13,209.2,36.8,栗東佐々木,518(0)
6,5,10,ホウオウルーレット,牡4,57.0,横山和,1:51.9,1,9,39.2,37.0,美浦栗田,496(+2)
7,2,4,サンライズホープ,牡6,57.0,和田竜,1:52.0,クビ,11,55.2,37.6,栗東羽月,538(+2)
8,4,8,マリオロード,牡4,57.0,酒井,1:52.2,1,10,43.5,37.6,栗東安達,498(-4)
9,7,13,エナハツホ,牝4,55.0,藤懸,1:52.2,クビ,14,213.0,36.8,栗東吉田,454(0)
10,8,16,アイオライト,牡6,57.0,横山典,1:52.2,ハナ,12,70.2,38.3,美浦武藤,494(0)
11,3,6,ブリッツファング,牡4,57.0,藤岡康,1:52.4,1,8,38.0,37.2,栗東大久保,488(-2)
12,2,3,タイセイドレフォン,牡4,57.0,団野,1:52.5,1/2,4,7.0,38.3,栗東西村,504(0)
13,5,9,ワールドタキオン,牡5,57.0,斎藤,1:52.5,アタマ,5,9.0,38.5,美浦斎藤誠,502(-6)
14,1,1,アスクドゥラメンテ,牡4,57.0,西村淳,1:52.5,クビ,3,6.0,38.4,栗東藤原,542(-4)
15,6,11,メイショウカズサ,牡6,57.0,古川吉,1:52.6,クビ,15,271.2,38.3,栗東安達,480(0)
16,1,2,アルーブルト,牡5,57.0,秋山真,1:52.7,1/2,16,369.9,37.6,栗東畑端,488(+12)
