馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒルノガリシア,牡3,秋山稔,栗東・北出,差し,381.5,15,10,2歳未勝利,35.2,448(+6),中京,105,中14週,Y,,3,ノーブルミッション,ハーツクライ,,
2,1,ヴァリディシームス,牡3,西村淳,栗東・中内田,先行,2.6,1,2,3歳未勝利,34.3,480(0),京都,22,中2週,Y,,2,キズナ,Dynaformer,,
3,2,アクデニズ,牡3,小林美,美浦・小笠,先行,318.4,12,14,3歳未勝利,41.4,476(-2),中山,15,中1週,Y,,3,ミッキースワロー,ダイワメジャー,,
4,2,キタサンハナビラ,牝3,武豊,栗東・斉藤崇,先行,4.2,3,2,3歳未勝利,35.5,438(0),京都,29,中3週,Y,,3,キタサンブラック,Champs Elysees,,
5,3,ラストショット,牡3,橋木,栗東・高橋康,差し,341.9,13,10,3歳未勝利,35.6,452(+2),阪神,8,連闘,Y,,3,トーセンジョーダン,ヘニーヒューズ,,
6,3,トロワヴァレー,牡3,川田,栗東・吉岡,先行,4.1,2,4,3歳未勝利,36.0,480(+2),中京,49,中6週,Y,,3,アルアイン,ファスリエフ,,
7,4,プレスジャンケット,牝3,北村友,栗東・渡辺,差し,60.9,8,10,3歳未勝利,36.9,456(-2),中京,64,中8週,Y,,2,ドゥラメンテ,Galileo,,B
8,4,ハギノデュエット,牝3,柴田裕,栗東・中竹,追込,496.0,16,,,0.0,464(-2),京都,85,中11週,Y,,3,ミッキーアイル,ダイワメジャー,,
9,5,サクラファレル,牡3,,美浦・堀,,5.3,4,,,,502(0),,,,,,,サートゥルナーリア,シンボリクリスエス,,
10,5,ホウオウスターツ,牡3,吉田隼,美浦・池上,差し,368.8,14,15,3歳未勝利,37.3,464(-2),中山,14,中1週,Y,,3,ダノンバラード,サクラバクシンオー,,
11,6,オールニッポン,牝3,石川,美浦・上原佑,差し,68.9,9,6,2歳新馬,35.0,420(-10),中山,78,中10週,Y,,1,リオンディーズ,シンボリクリスエス,,
12,6,アレグランサ,牡3,岩田康,美浦・栗田,,23.0,7,11,3歳未勝利,36.9,484(0),小倉,21,中2週,Y,,3,イスラボニータ,Smart Strike,,
13,7,マイネルフィスキオ,牡3,丹内,美浦・佐藤吉,差し,135.3,10,13,3歳未勝利,35.2,422(-8),東京,21,中2週,Y,,3,ゴールドシップ,トーセンホマレボシ,,B
14,7,マテンロウギフト,牡3,松山,栗東・茶木,差し,18.6,5,5,3歳未勝利,36.2,468(-6),京都,21,中2週,Y,,2,サートゥルナーリア,ディープインパクト,,
15,8,オブラマエストラ,牡3,シュタ,栗東・池添,先行,20.2,6,4,2歳新馬,35.5,436(-16),中山,92,中12週,Y,,1,レイデオロ,スペシャルウィーク,,
17,8,クイーンラブ,牝3,国分恭,栗東・鈴木孝,差し,142.5,11,9,3歳未勝利,37.9,468(0),中京,63,中8週,Y,,2,エピファネイア,ハーツクライ,,B
