着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,ヒューゴ,牡4,55.0,岩田康,1:53.1,,7,20.1,38.0,美浦加藤征,456(0)
2,7,11,オメガタキシード,セ4,56.0,ルメー,1:53.2,1/2,2,3.4,37.5,栗東松永幹,444(0)
3,4,6,クインズミモザ,牝6,53.0,石川,1:53.2,ハナ,6,15.7,37.2,美浦池上,526(+8)
4,5,7,ホウオウカブキ,牡4,57.0,戸崎圭,1:53.2,アタマ,1,3.2,37.7,美浦田中博,472(+2)
5,8,14,オレデイイノカ,牡6,54.0,内田博,1:53.2,クビ,10,41.5,37.8,美浦古賀,504(+4)
6,2,2,デルマオニキス,牡7,54.0,菊沢,1:53.3,クビ,14,210.0,37.0,美浦勢司,496(0)
7,3,4,オンザライン,セ6,57.0,石橋脩,1:53.6,1.1/2,4,7.0,37.9,美浦大和田,452(+4)
8,4,5,カランセ,牝5,52.0,伊藤,1:53.7,1/2,9,37.3,37.7,美浦金成,490(+10)
9,8,13,トップスティール,牡5,55.0,丸田,1:53.7,クビ,13,99.1,38.8,美浦深山,510(+6)
10,6,10,サノノエスポ,牝4,53.0,菅原明,1:54.0,1.3/4,3,5.1,38.9,美浦中舘,468(+10)
11,6,9,トラモント,セ7,55.0,北村宏,1:54.4,2.1/2,11,45.2,39.3,美浦新開,498(-2)
12,3,3,ヨリノサファイヤ,牝4,53.0,藤田菜,1:54.6,1,5,15.3,39.8,美浦根本,536(+22)
13,5,8,グランサバナ,セ4,55.0,丹内,1:54.7,クビ,8,27.5,39.9,美浦田村,490(-12)
14,1,1,アイファーエポック,牡5,54.0,野中,1:54.9,1,12,61.9,39.3,美浦根本,478(-4)
