着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ビッグシーザー,牡4,58.0,坂井,1:08.6,,1,3.2,34.3,栗東西園正,516(+2)
2,6,11,メイショウソラフネ,牡5,57.0,角田河,1:08.8,1.1/2,6,13.6,34.3,栗東石橋,448(0)
3,3,6,ゾンニッヒ,牡6,58.0,武豊,1:09.1,1.1/2,2,4.6,34.4,栗東池江,486(+18)
4,1,2,サトノラムセス,牡6,57.0,池添,1:09.3,1.1/2,15,103.8,34.4,栗東橋口,482(-4)
4,8,16,カルネアサーダ,牝5,56.0,川須,1:09.3,1.1/2,4,11.7,35.4,栗東加用,466(+2)
6,5,9,クリノマジン,牡5,57.0,和田竜,1:09.4,クビ,10,37.5,34.7,栗東高橋忠,462(+6)
7,8,15,ショウナンハクラク,牡5,57.0,松若,1:09.4,クビ,5,12.4,34.2,栗東松下,476(0)
8,7,14,エクセトラ,牡5,57.0,岩田望,1:09.4,アタマ,3,5.1,34.5,栗東吉村,520(-6)
9,4,8,ロードベイリーフ,牡7,57.0,団野,1:09.5,1/2,11,37.9,34.4,栗東森田,506(+6)
10,3,5,カワキタレブリー,牡5,57.0,長岡,1:09.7,1,14,45.1,34.3,栗東杉山佳,444(+8)
11,6,12,ホウオウノーサイド,牡5,57.0,浜中,1:09.7,ハナ,12,38.6,34.3,美浦斎藤誠,480(-4)
12,2,4,キャプテンドレイク,牡7,57.0,松山,1:09.7,アタマ,8,19.3,33.9,栗東今野,502(+6)
13,8,17,スコールユニバンス,牝5,55.0,田口,1:09.8,1/2,13,41.4,34.8,栗東矢作,460(+2)
14,1,1,ダイメイフジ,牡10,59.0,酒井,1:10.0,1.1/2,17,228.1,34.6,栗東森田,536(+8)
15,5,10,レッドベルオーブ,牡6,58.0,北村友,1:10.2,1,9,32.9,35.1,栗東藤原,496(+8)
16,7,13,メディーヴァル,牡6,57.0,Aルメ,1:10.2,クビ,16,205.4,35.8,栗東寺島,480(+8)
17,2,3,ボンボヤージ,牝7,57.0,岩田康,1:10.5,1.1/2,7,16.1,34.4,栗東梅田,450(-4)
