券種,組み合わせ,配当,人気
単勝,3,1750,6
複勝,3,380,6
複勝,12,170,2
複勝,10,370,5
枠連,3-8,1090,5
馬連,3-12,2380,8
ワイド,3-12,790,8
ワイド,3-10,2140,23
ワイド,10-12,840,9
馬単,3-12,6610,23
3連複,3-10-12,8370,29
3連単,3-12-10,76120,214
