馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テンソンコウリン,牡2,坂井,美浦・上原佑,,3.6,2,,,,516(0),,,,,,,アルアイン,Tapit,,
2,2,ベアヒロシデス,牡2,斎藤,美浦・杉浦,,46.3,7,,,,476(0),,,,,,,デクラレーションオブウォー,ハーツクライ,,
3,3,マイセイバー,牡2,嶋田,美浦・高橋文,,71.5,10,,,,488(0),,,,,,,ダノンバラード,アサクサデンエン,,
4,4,アラベスクテソーロ,牝2,富田,美浦・牧,,51.6,8,,,,458(0),,,,,,,オルフェーヴル,ヴィクトワールピサ,,
5,4,トーセンシントラ,牡2,三浦,美浦・中舘,,25.6,6,,,,492(0),,,,,,,ハイランドリール,タイキシャトル,,
6,5,サンアンドスターズ,牝2,菊沢,美浦・畠山,,67.1,9,,,,416(0),,,,,,,モーニン,ハービンジャー,,
7,5,タッカーヴィーナス,牝2,津村,美浦・鈴木伸,,6.7,3,,,,492(0),,,,,,,サリオス,エイシンフラッシュ,,
8,6,セイウンウィルド,牡2,大野,美浦・松山,,14.7,4,,,,484(0),,,,,,,サリオス,エピファネイア,,
10,7,タッケンエリカ,牝2,石田,美浦・新開,,169.3,12,,,,420(0),,,,,,,チュウワウィザード,カネヒキリ,,
11,7,ジップスパーク,牡2,田辺,美浦・中舘,,1.7,1,,,,420(0),,,,,,,オルフェーヴル,City Zip,,
12,8,ミツカネリゲル,牡2,石橋脩,美浦・小野,,19.0,5,,,,458(0),,,,,,,サトノジェネシス,キングカメハメハ,,
13,8,アイファーマーリン,牡2,藤懸,美浦・蛯名利,,157.1,11,,,,448(0),,,,,,,サンライズノヴァ,ルーラーシップ,,
