馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サトノボルテクス,牡2,,栗東・中竹,,24.0,7,,,,470(0),,,,,,,ルーラーシップ,ディープインパクト,,
2,2,シーラーステート,牡2,坂井,美浦・室井,,2.4,1,,,,446(0),,,,,,,シルバーステート,Dubawi,,
3,3,ベラジオセブン,牡2,国分恭,栗東・小椋,,57.4,9,,,,452(0),,,,,,,モズアスコット,ロードカナロア,,
4,4,コスモクラウン,牡2,松山,栗東・北出,,2.6,2,,,,482(0),,,,,,,ロードカナロア,ジャスタウェイ,,
5,5,シャトンダンス,牝2,吉村,栗東・東田,,23.7,6,,,,420(0),,,,,,,モーリス,ディープインパクト,,
6,6,ナイトインチュニス,牡2,団野,栗東・野中,,6.5,3,,,,456(0),,,,,,,サートゥルナーリア,オルフェーヴル,,
7,7,ラガッタレアーレ,牝2,北村友,栗東・秋山,,12.1,4,,,,442(0),,,,,,,ルーラーシップ,ディープインパクト,,
8,7,メイショウセイクウ,牡2,松若,栗東・荒川,,15.7,5,,,,452(0),,,,,,,デクラレーションオブウォー,ブラックタイド,,
9,8,メイショウスパーク,牡2,太宰,栗東・飯田,,67.6,10,,,,458(0),,,,,,,ダノンキングリー,アグネスデジタル,,
10,8,カフジポポー,牡2,田山,栗東・森田,,24.2,8,,,,468(0),,,,,,,エフフォーリア,アドマイヤムーン,,
