コーナー,通過順
1コーナー,"3,14(1,4,11)(5,12)(2,10)6(7,9,15)-8-13"
2コーナー,"3-14(1,4,11)(2,5,12)10(7,6)9,15-8-13"
3コーナー,"3(14,11)(1,4,5,12)(2,6,10)(7,9)(15,8)-13"
4コーナー,"3,14,11(1,4,5)12(2,9,6)(7,8)10,15,13"
