馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アタリダイキチ,牡3,松岡,美浦・西田,先行,41.7,11,1,3歳以上1勝クラス,35.4,482(-6),福島,90,中12週,Y,,3,アルアイン,パイロ,
2,1,ソーダーンライト,牝3,横山武,美浦・鹿戸,先行,3.7,1,4,,34.6,456(+6),東京,112,中15週,Y,,3,Too Darn Hot,Dark Angel,
3,2,トーホウフランゴ,牝5,横山典,栗東・高橋康,差し,112.7,13,13,,35.2,442(-6),小倉,69,中9週,Y,,3,トーホウジャッカル,ノヴェリスト,
4,2,インプロバイザー,牡6,荻野極,栗東・東田,先行,37.8,10,9,,35.9,492(+4),小倉,84,中11週,Y,,3,ダイワメジャー,Closing Argument,
5,3,モジャーリオ,牡3,横山和,美浦・斎藤誠,差し,4.1,2,2,,34.4,458(-6),札幌,21,中2週,Y,,3,リオンディーズ,ハービンジャー,
6,3,レザンノワール B,牡4,菊沢,美浦・伊藤圭,差し,62.4,12,12,3歳以上2勝クラス,34.6,460(+4),中山,301,中42週,Y,Y,3,シルバーステート,スペシャルウィーク,
7,4,コウセキ,牡3,石橋脩,栗東・西園正,,5.2,4,2,,33.3,486(+2),中山,14,中1週,Y,,3,Harry Angel,Dubawi,
8,4,ファビュラススター,牡4,,美浦・萩原,差し,15.1,6,3,,34.9,502(+6),福島,76,中10週,Y,,3,エピファネイア,グラスワンダー,
9,5,テーオースパロー,牡6,長岡,栗東・清水久,差し,166.1,14,14,,35.2,496(+4),小倉,69,中9週,Y,,3,ルーラーシップ,フジキセキ,
10,5,エクセルゴールド B,牡4,丸田,美浦・武市,先行,192.9,15,8,,35.4,468(-10),福島,90,中12週,Y,,3,ゴールドアクター,ケイムホーム,
11,6,プリティディーヴァ,牝3,ルメー,美浦・田中博,差し,4.3,3,7,,35.0,474(+6),東京,98,中13週,Y,,3,Kingman,Teofilo,
12,6,ベンガン,牡8,丹内,栗東・千田,先行,264.1,16,12,,34.9,476(-4),小倉,69,中9週,Y,,3,オルフェーヴル,ダンスインザダーク,
13,7,ゴキゲンサン,牝5,佐々木,美浦・伊藤大,先行,31.9,8,10,,35.3,510(+4),函館,83,中11週,Y,,3,リアルインパクト,ヨハネスブルグ,
14,7,ニタモノドウシ,牡3,菅原明,美浦・高木,差し,14.8,5,8,,35.0,468(0),函館,77,中10週,Y,,3,ディーマジェスティ,Petionville,
15,8,フーコサンライズ,牝4,杉原,栗東・加藤公,逃げ,34.3,9,5,,33.4,518(-8),中山,14,中1週,Y,,3,ビッグアーサー,エンパイアメーカー,
16,8,ユキノエミリオ,牡3,津村,美浦・竹内,先行,27.9,7,1,3歳以上1勝クラス,33.7,438(+2),中山,20,中2週,Y,,3,ビッグアーサー,ディープインパクト,
