券種,組み合わせ,配当,人気
単勝,2,840,3
複勝,2,290,3
複勝,8,1020,12
複勝,4,630,9
枠連,1-4,2770,13
馬連,2-8,24680,56
ワイド,2-8,5420,51
ワイド,2-4,3090,36
ワイド,4-8,7510,66
馬単,2-8,36010,95
3連複,2-4-8,111790,235
3連単,2-8-4,482530,079
