馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリールスル,牝3,浜中,美浦・矢野,差し,6.2,3,3,3歳以上1勝クラス,35.4,464(+4),札幌,20,中2週,Y,,3,サトノクラウン,ブラックタイド,,
2,2,ラヴスコール,牝4,菱田,美浦・加藤征,差し,68.1,12,12,3歳以上1勝クラス,36.1,428(0),札幌,20,中2週,Y,,3,ドゥラメンテ,Firebreak,,
3,3,カフェロワドール,牡3,横山和,美浦・嘉藤,先行,15.3,5,1,3歳未勝利,36.6,490(+2),東京,77,中10週,Y,,3,ロードカナロア,マンハッタンカフェ,,
4,3,サンピアノソナタ,牝4,和田陽,美浦・小野,差し,18.8,8,3,3歳以上1勝クラス,35.6,460(-4),札幌,14,中1週,Y,,3,ニューイヤーズデイ,ダンスインザダーク,,
5,4,テイクイットオール,牡3,柴田裕,栗東・中竹,先行,23.4,10,2,3歳以上1勝クラス,36.4,458(-4),札幌,14,中1週,Y,,3,キズナ,War Front,,
6,4,ユーティジャーニー,牝3,小林美,美浦・矢嶋,差し,4.2,2,2,3歳以上1勝クラス,35.2,426(+4),札幌,20,中2週,Y,,3,ヤングマンパワー,オルフェーヴル,,
7,5,ミッキースターダム,セ4,丹内,栗東・前川,,22.0,9,9,4歳以上1勝クラス,35.2,460(+12),京都,98,中13週,Y,,3,エピファネイア,ディープインパクト,,
8,5,エメラヴィ,牝3,横山武,栗東・松永幹,差し,7.9,4,2,,33.9,460(+26),京都,336,中47週,Y,Y,3,オルフェーヴル,シンボリクリスエス,,
9,6,バレル,牡6,鷲頭,栗東・井上,先行,68.7,13,12,3歳以上1勝クラス,36.8,474(-4),函館,70,中9週,Y,,3,シルバーステート,プリサイスエンド,,
10,6,ジョリーレーヌ,牝3,池添,美浦・大竹,差し,16.7,7,6,,35.2,436(-2),中山,175,中24週,Y,,3,モーリス,ロードカナロア,,
11,7,デアリングエア,牝3,武豊,栗東・杉山晴,差し,15.9,6,4,3歳以上1勝クラス,36.3,456(0),札幌,14,中1週,Y,,3,エピファネイア,キングカメハメハ,,
12,7,ダークブロンド,牝5,斎藤,栗東・高橋亮,差し,55.1,11,5,3歳以上1勝クラス,36.2,436(0),札幌,14,中1週,Y,,3,ハービンジャー,アドマイヤベガ,,
13,8,ハイタイド,牡3,古川吉,美浦・牧,,241.7,14,11,,36.7,466(+6),札幌,21,中2週,Y,,3,サトノダイヤモンド,Tapizar,,
14,8,ダノンミッション,牡3,佐々木,美浦・堀,先行,2.8,1,2,3歳以上1勝クラス,36.6,468(-4),札幌,6,連闘,Y,,3,ロードカナロア,ハービンジャー,,B
