コーナー,通過順
1コーナー,
2コーナー,"6(1,3,12)5,9(2,10)8(4,11)-7"
3コーナー,"6,3,1,12,5(2,9,10)(4,8)-11-7"
4コーナー,"(1,*6,3)(2,12,5)(9,10)(4,8)-11,7"
