馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アスピシャスデイ,牡3,落合玄,美浦・池上,差し,148.1,12,10,3歳未勝利,39.5,456(+4),札幌,28,中3週,Y,,3,ラブリーデイ,ハーツクライ,
2,2,カンティプール,牝4,斎藤,栗東・渡辺,先行,11.7,5,4,,34.5,498(+12),札幌,21,中2週,Y,,3,オルフェーヴル,Bluegrass Cat,
3,3,フェアエールング,牝3,丹内,美浦・和田郎,先行,3.0,1,1,,35.5,444(+4),札幌,29,中3週,Y,,3,ゴールドシップ,スペシャルウィーク,
4,4,ダイム,牝4,横山典,栗東・昆,差し,4.7,3,4,,36.0,456(+6),函館,50,中6週,Y,,3,オルフェーヴル,シングスピール,
5,5,エレフセリア,牝5,吉田隼,美浦・武藤,差し,20.4,7,6,,35.9,456(0),札幌,35,中4週,Y,,3,アンライバルド,コンデュイット,
6,5,オオキニ,牡4,藤岡佑,栗東・鈴木孝,差し,45.5,9,7,,36.7,450(0),札幌,28,中3週,Y,,3,アドマイヤムーン,トウカイテイオー,
7,6,ワレハウミノコ,牝3,富田,栗東・武英,先行,12.6,6,1,3歳以上1勝クラス,36.4,460(+12),札幌,14,中1週,Y,,3,キタサンブラック,Pure Prize,
8,6,ナックイルシーブ B,牡5,小林勝,美浦・杉浦,先行,69.7,10,7,,34.0,510(-2),函館,56,中7週,Y,,3,ハーツクライ,Elusive Quality,
9,7,ディープレイヤー,牡4,,美浦・大和田,差し,21.4,8,1,,34.8,486(0),函館,57,中7週,Y,,3,ディーマジェスティ,トウカイテイオー,
10,7,ルージュアルル,牝4,佐々木,美浦・国枝,先行,4.1,2,3,,34.4,480(-4),札幌,21,中2週,Y,,3,ハーツクライ,Smart Strike,
11,8,クレバーテースト,セ4,浜中,栗東・武幸,,6.4,4,1,3歳以上1勝クラス,34.8,448(-2),札幌,42,中5週,Y,,3,オルフェーヴル,サクラバクシンオー,
12,8,コルベイユ,牝4,勝浦,美浦・新開,先行,71.2,11,10,,36.9,454(+12),函館,50,中6週,Y,,3,リーチザクラウン,タイキシャトル,
