券種,組み合わせ,配当,人気
単勝,2,460,3
複勝,2,150,3
複勝,7,140,2
複勝,5,180,4
枠連,2-6,620,2
馬連,2-7,800,3
ワイド,2-7,350,3
ワイド,2-5,430,6
ワイド,5-7,430,4
馬単,2-7,1980,6
3連複,2-5-7,1710,6
3連単,2-7-5,7900,20
