券種,組み合わせ,配当,人気
単勝,3,5610,10
複勝,3,850,10
複勝,14,160,1
複勝,11,300,4
枠連,2-8,5830,16
馬連,3-14,7430,26
ワイド,3-14,2320,25
ワイド,3-11,5330,46
ワイド,11-14,780,7
馬単,3-14,20510,57
3連複,3-11-14,25400,76
3連単,3-14-11,229340,566
