馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルーフ,牝5,北村友,栗東・清水久,先行,16.5,6,10,,34.5,502(-8),函館,21,中2週,Y,,3,ダイワメジャー,Fastnet Rock,
2,2,ポエットリー,牝4,鮫島駿,栗東・平田,差し,18.0,7,11,,34.5,476(-6),函館,21,中2週,Y,,3,ダイワメジャー,Rail Link,
3,3,カルプスペルシュ,牝3,横山武,栗東・石坂,先行,2.0,1,1,,34.3,460(-10),函館,14,中1週,Y,,3,シュヴァルグラン,ロードカナロア,
4,4,マキアージュ,牝6,小林美,美浦・菊川,先行,24.3,8,10,,35.3,470(+6),函館,34,中4週,Y,,3,ビッグアーサー,マリエンバード,
5,5,ナムラローズマリー B,牝4,武豊,栗東・羽月,,4.2,2,4,,35.2,474(-4),函館,34,中4週,Y,,3,ミッキーアイル,ヨハネスブルグ,
6,5,ゴールドサーベル,牡4,藤岡佑,栗東・大久保,差し,28.8,9,6,,34.0,468(-2),函館,21,中2週,Y,,3,レッドファルクス,ステイゴールド,
7,6,トウカイファクター B,セ6,丹内,美浦・菊川,,30.2,11,1,,34.3,456(-8),函館,27,中3週,Y,,3,ザファクター,タイキシャトル,
8,6,シュヴェルトライテ,牝6,松本,美浦・池上,差し,78.1,12,12,,34.5,446(-2),函館,21,中2週,Y,,3,マツリダゴッホ,フレンチデピュティ,
9,7,ロードトレイル B,牡4,佐々木,栗東・藤岡,先行,30.0,10,6,,34.9,488(-6),阪神,139,中19週,Y,,3,ロードカナロア,ディープインパクト,
10,7,エマヌエーレ,牡5,池添,栗東・平田,先行,13.8,5,4,,34.4,510(-4),函館,21,中2週,Y,,3,ロードカナロア,ハーツクライ,
11,8,ソノママソノママ,牝5,斎藤,栗東・奥村豊,差し,13.3,4,3,,33.9,452(-2),函館,21,中2週,Y,,3,ビッグアーサー,グラスワンダー,
12,8,モズナナスター,牝3,吉田隼,栗東・矢作,先行,8.6,3,1,,34.2,436(-4),函館,6,連闘,Y,,3,モズアスコット,アグネスデジタル,
