馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アップトゥミー,牝3,佐々木,美浦・国枝,追込,26.5,7,6,,35.3,486(-6),東京,35,中4週,Y,,3,モーリス,ダンスインザダーク,
2,2,メジャークロニクル,牡4,モレイ,美浦・栗田,差し,12.3,5,1,3歳以上1勝クラス,34.9,542(+6),中山,64,中8週,Y,,3,ダイワメジャー,オペラハウス,
3,3,クリノキングボス,牡6,小林美,美浦・天間,追込,456.9,11,10,3歳以上2勝クラス,34.3,490(+4),東京,22,中2週,Y,,3,キングカメハメハ,Excellent Art,
4,4,ヒットザシーン,牝5,松岡,美浦・畠山,先行,201.0,9,6,,34.7,484(+2),京都,22,中2週,Y,,3,スクリーンヒーロー,アグネスデジタル,
5,5,オクタヴィアヌス,牡3,ビュイ,美浦・木村,先行,2.4,1,1,,33.7,518(+8),新潟,106,中14週,Y,,3,ドゥラメンテ,Orpen,
6,6,インスタキング,牡3,北村宏,美浦・蛯名正,差し,12.9,6,1,3歳以上1勝クラス,34.0,510(+6),東京,29,中3週,Y,,3,エピファネイア,マンハッタンカフェ,
7,6,ピノクル,牡7,津村,栗東・音無,差し,73.7,8,4,3歳以上2勝クラス,33.6,500(+2),東京,22,中2週,Y,,3,キングカメハメハ,フレンチデピュティ,
8,7,アスコルティアーモ,牝3,戸崎圭,美浦・林,,4.4,3,1,3歳以上1勝クラス,35.0,464(+12),中山,70,中9週,Y,,3,キタサンブラック,Danehill Dancer,
9,7,ダニーデン,牡3,ルメー,美浦・辻,差し,3.5,2,1,3歳以上1勝クラス,34.1,512(+8),東京,50,中6週,Y,,3,リアルスティール,Numerous,
10,8,アヴニールドブリエ,牡3,マーカ,美浦・宮田,差し,8.6,4,4,,34.0,512(+2),札幌,127,中17週,Y,,3,エピファネイア,ゼンノロブロイ,
11,8,スウィートブルーム,牝5,丹内,美浦・和田雄,差し,264.3,10,9,3歳以上2勝クラス,34.3,444(+8),東京,22,中2週,Y,,3,ゴールドシップ,ロージズインメイ,
