コーナー,通過順
1コーナー,"(*8,11)(1,3,4)12(5,9)6(2,10)-7"
2コーナー,"(*8,11)(1,3,4)12,5,9(2,6)-10-7"
3コーナー,"(*8,11)(1,3,4,12)(5,9)6,2-10,7"
4コーナー,"8(1,11)(4,12)(5,3,9)(2,6)(10,7)"
