馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カッティングジェム,牡4,川田,栗東・小崎,差し,9.0,4,2,,36.7,510(+4),京都,21,中2週,Y,,3,シャンハイボビー,Dixieland Band,
2,2,ベレザニーニャ,牝4,松若,栗東・小崎,差し,248.2,11,14,3歳以上2勝クラス,37.7,480(+6),東京,7,連闘,Y,,3,アメリカンペイトリオット,Leroidesanimaux,
3,3,エアメテオラ,牡4,松山,栗東・池添,先行,14.5,6,7,4歳以上2勝クラス,37.3,508(-8),阪神,83,中11週,Y,,3,Goldencents,エンパイアメーカー,
4,4,テイエムリステット,牡3,酒井,栗東・木原,先行,1.5,1,1,3歳1勝クラス,37.4,468(-4),京都,41,中5週,Y,,3,モーリス,ネオユニヴァース,
5,5,ケイアイメビウス B,牡5,岩田望,栗東・村山,追込,120.2,9,15,3歳以上2勝クラス,37.8,510(-10),阪神,251,中35週,Y,Y,2,マジェスティックウォリアー,サンダーガルチ,
6,6,ハクサンバード,牡4,鮫島良,栗東・高橋一,先行,100.1,8,14,,39.1,490(+10),京都,21,中2週,Y,,3,ハクサンムーン,サマーバード,
7,6,プレシオーソ,セ7,田口,栗東・岡田,差し,172.8,10,6,4歳以上2勝クラス,37.8,480(-2),阪神,69,中9週,Y,,3,ブラックタイド,ボストンハーバー,
8,7,シゲルソロソロ,牝4,,栗東・谷,追込,6.2,2,3,,35.9,472(0),京都,21,中2週,Y,,3,Runhappy,Distorted Humor,
9,7,ラヴオントップ,牝3,坂井,栗東・西村,,6.9,3,10,,38.9,478(-4),阪神,69,中9週,Y,,3,ヘニーヒューズ,エンパイアメーカー,
10,8,サザーランド,牝4,藤懸,栗東・小林,,51.4,7,5,,37.8,460(+8),京都,21,中2週,Y,,3,ダイワメジャー,Sinndar,
11,8,フラムリンガム,牡3,団野,栗東・田中克,先行,11.2,5,5,,37.4,484(-8),中京,90,中12週,Y,,3,ダイワメジャー,フレンチデピュティ,
