馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ハチメンロッピ,牡4,,美浦・矢野,差し,23.0,8,7,,35.0,518(+10),東京,56,中7週,Y,,3,キンシャサノキセキ,タイキシャトル,
2,1,ジョーローリット,牝3,Ｍデム,栗東・中竹,,14.5,5,1,,36.7,482(-4),京都,22,中2週,Y,,2,ダノンレジェンド,ジョーカプチーノ,
3,2,エーティーマクフィ B,牡5,藤岡佑,栗東・武英,差し,5.5,2,5,,35.6,486(+12),東京,56,中7週,Y,,3,マクフィ,ハーツクライ,
4,2,ボナンザ,牡4,西村淳,栗東・庄野,先行,15.5,6,8,,37.1,508(+4),京都,77,中10週,Y,,3,シニスターミニスター,ディープインパクト,
5,3,ロードラディウス,牡4,,栗東・森田,先行,42.1,10,6,,36.6,488(+6),京都,77,中10週,Y,,3,ドレフォン,Frankel,
6,3,オメガシンフォニー,牝4,佐々木,美浦・大和田,先行,43.9,11,6,,36.5,498(-10),中山,92,中12週,Y,,3,ヘニーヒューズ,ダイワメジャー,
7,4,パラシュラーマ,牡4,北村友,栗東・浜田,先行,7.1,3,4,,36.0,480(+10),京都,77,中10週,Y,,3,トランセンド,マンハッタンカフェ,
8,4,スターターン,牡3,丹内,栗東・坂口,差し,2.4,1,1,,36.8,508(+12),京都,78,中10週,Y,,3,グレーターロンドン,スニッツェル,
9,5,メズメライザー,セ5,岩田望,栗東・千田,差し,58.8,13,14,,38.5,530(+12),中山,92,中12週,Y,,3,ディスクリートキャット,パイロ,
10,5,クリノマジン,牡5,秋山稔,栗東・高橋忠,差し,174.9,16,11,,35.3,468(+16),福島,49,中6週,Y,,3,ビッグアーサー,ステイゴールド,
11,6,ドンアミティエ B,牡4,菱田,栗東・今野,先行,7.9,4,3,,36.4,504(-2),京都,43,中5週,Y,,3,アジアエクスプレス,キングヘイロー,
12,6,エランティス,牝4,泉谷,栗東・杉山晴,逃げ,16.1,7,1,,36.0,494(+6),福島,50,中6週,Y,,3,コパノリッキー,ファンタスティックライト,
13,7,カルネアサーダ,牝5,川須,栗東・福永,先行,60.7,15,7,,36.9,476(+6),京都,77,中10週,Y,,3,ドレフォン,ゼンノロブロイ,
14,7,ジャングロ,牡5,団野,栗東・森秀,先行,60.0,14,13,,35.2,478(+8),京都,441,中62週,Y,Y,3,More Than Ready,Broad Brush,
15,8,ファーンヒル,牡5,吉村,栗東・清水久,先行,53.7,12,12,,37.3,482(+4),京都,77,中10週,Y,,3,キンシャサノキセキ,ディラントーマス,
16,8,ダノンセシボン,牝4,田口,栗東・千田,,30.7,9,14,,40.6,512(+8),京都,77,中10週,Y,,3,ダノンレジェンド,Shamardal,
