着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ドゥラレジリエント,牡4,57.0,鮫島駿,1:44.3,,1,1.8,37.2,栗東牧田,512(-2)
2,8,15,ミヤジシャルマン,牡4,57.0,富田,1:44.6,1.3/4,8,36.4,37.3,栗東川村,498(-4)
3,5,10,ヴィンテージボンド,牡5,58.0,幸,1:44.6,クビ,6,27.9,37.6,栗東西園正,496(+2)
4,3,6,アイファーテイオー,牡4,57.0,藤懸,1:44.8,1,2,4.7,37.5,栗東鮫島,464(-6)
5,1,1,ベイパーコーン,セ5,58.0,丸山,1:45.0,1.1/4,12,73.1,37.3,栗東鈴木孝,466(-2)
6,5,9,ロイガヴェーグル,牡4,57.0,北村友,1:45.0,クビ,5,17.7,38.2,栗東浜田,450(-6)
7,4,7,オセアフラッグ,牡4,57.0,丹内,1:45.1,クビ,9,38.1,37.7,美浦加藤征,490(+2)
8,7,13,メイショウホマレ,牝5,56.0,小沢,1:45.2,1/2,4,15.7,38.5,栗東松永昌,458(-4)
9,7,14,ナイトアクアリウム,牡4,57.0,長岡,1:45.3,3/4,7,34.8,37.5,栗東杉山佳,486(+6)
10,6,12,タイセイウォリアー,牡4,57.0,菱田,1:45.8,3,3,5.5,38.8,栗東大橋,494(-2)
11,8,16,アカノストロング,牡5,58.0,松本,1:45.9,クビ,15,338.1,37.9,栗東松下,526(+14)
12,4,8,トップスターサン,牡6,58.0,吉田隼,1:45.9,クビ,13,96.6,38.4,栗東四位,510(-10)
13,1,2,パープルグローリー,牝5,56.0,秋山稔,1:46.0,1/2,16,412.2,37.4,栗東高橋康,492(0)
14,2,4,マルベリーシチー,牡4,57.0,斎藤,1:46.1,1/2,11,65.3,38.9,栗東橋口,474(0)
15,6,11,アタカンテ,牝5,56.0,西塚,1:46.6,3,14,240.6,39.9,栗東藤原,492(+2)
16,3,5,スマートセプター,牡5,58.0,藤岡康,1:47.1,3,10,52.7,40.2,栗東須貝,492(-2)
