券種,組み合わせ,配当,人気
単勝,13,2350,8
複勝,13,570,8
複勝,8,680,9
複勝,3,360,4
枠連,5-8,990,4
馬連,8-13,28950,49
ワイド,8-13,5540,48
ワイド,3-13,3220,32
ワイド,3-8,3440,34
馬単,13-8,51330,90
3連複,3-8-13,85240,162
3連単,13-8-3,823380,068
