着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,シュバルツマサムネ,牡3,55.0,北村友,1:59.1,,4,8.9,34.5,栗東杉山佳,472(+16)
2,1,1,レクスノヴァス,牡3,55.0,岩田康,1:59.1,クビ,1,2.7,34.1,栗東上村,494(+2)
3,7,7,マイネルゼウス,牡3,55.0,丹内,1:59.7,3.1/2,2,2.7,35.7,美浦奥村武,410(-2)
4,5,5,サングラデーション,牡5,58.0,佐々木,1:59.9,1.1/4,9,43.8,35.1,美浦千葉,438(-2)
5,4,4,トゥルブレンツ,牝5,56.0,斎藤,2:00.2,1.3/4,10,65.4,35.3,栗東小栗,446(+12)
6,3,3,タルタロス,牡4,58.0,黛,2:00.2,クビ,8,37.5,34.9,美浦天間,460(+2)
7,7,8,マイバラード,牡5,58.0,木幡巧,2:00.3,クビ,6,19.7,36.2,美浦松永康,476(0)
8,2,2,ウィンスタンリー,牡3,55.0,横山武,2:01.0,4,3,5.2,36.9,美浦黒岩,480(-10)
9,6,6,ボルケーノ,牡4,58.0,鮫島駿,2:01.1,3/4,7,20.9,36.0,美浦堀,552(+2)
10,8,10,エイトスターズ,牝5,56.0,吉田隼,2:01.6,3,5,15.2,37.4,栗東坂口,476(0)
