馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンライズグリット,牡6,古川奈,栗東・音無,先行,69.9,13,6,障害3歳以上未勝利,13.8,474(-8),阪神,112,中15週,Y,,3,ダイワメジャー,クロフネ,,
2,2,マテンロウガイ,牡4,酒井,栗東・角田,差し,8.9,6,11,,38.0,514(-2),中京,8,連闘,Y,,3,リアルスティール,エンパイアメーカー,,
3,3,メイショウマントル,牡6,国分優,栗東・安達,追込,50.2,11,9,4歳以上2勝クラス,38.3,518(-6),阪神,21,中2週,Y,,3,メイショウボーラー,Fusaichi Pegasus,,B
4,3,ヒノデテイオー,牡5,角田河,栗東・河内,差し,6.6,2,7,,38.0,456(-6),京都,64,中8週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
5,4,メジェド,牡4,柴田裕,栗東・佐々木,先行,8.1,5,3,,38.0,538(-2),阪神,99,中13週,Y,,3,キズナ,Unbridled's Song,,
6,4,サンマルパトロール,牡4,小沢,栗東・大橋,追込,17.0,8,13,,37.5,480(-4),中京,8,連闘,Y,,3,ビーチパトロール,ゴールドアリュール,,
7,5,バリアントバイオ,牡4,鮫島駿,栗東・今野,先行,3.2,1,7,4歳以上2勝クラス,39.4,516(-12),東京,35,中4週,Y,,3,トーセンジョーダン,アルデバランII,,
8,5,マルベリーシチー,牡4,吉村,栗東・橋口,逃げ,96.5,14,14,,38.9,480(+6),小倉,43,中5週,Y,,3,サトノアラジン,キングカメハメハ,,
9,6,ダイメイセブン,牡4,河原田,栗東・本田,,7.6,4,1,4歳以上1勝クラス,37.6,508(0),中京,15,中1週,Y,,3,マクフィ,スパイキュール,,
10,6,ソリダリティ,牡5,,栗東・西園翔,先行,6.8,3,9,4歳以上2勝クラス,38.9,510(-6),阪神,15,中1週,Y,,3,ハーツクライ,Concorde's Tune,,
11,7,ジョウショーパワー,牡4,藤懸,栗東・中尾,差し,16.3,7,1,4歳以上1勝クラス,37.4,468(-6),阪神,22,中2週,Y,,3,バンドワゴン,リンカーン,,
12,7,シンリミテス,牡5,西塚,栗東・大根田,先行,17.8,9,12,,40.3,492(+2),小倉,49,中6週,Y,,2,ドレフォン,キングカメハメハ,,B
13,8,カズロレアート,牡6,菱田,栗東・藤野,追込,51.7,12,12,4歳以上2勝クラス,39.1,498(+2),中山,70,中9週,Y,,3,スピルバーグ,フレンチデピュティ,,
14,8,ソッコータルマカ,セ4,藤岡康,栗東・四位,追込,24.0,10,16,,38.4,504(-6),中京,113,中15週,Y,,3,ホッコータルマエ,ゴールドアリュール,,B
